species,chr_length,read_count,gc_ref,reads_per_million_ref_bases,reads_per_million_reads_in_experiment,RPMM,bacteria_per_human_cell
1_CP004856_1_Enterococcus_casseliflavus_EC20__complete_genome_BAC,3427276,273,42.83230,79.65500,27.84510,8.12456,280.85148
1_AP006725_1_Klebsiella_pneumoniae_subsp__pneumoniae_NTUH_K2044_DNA__complete_genome_BAC,5248520,418,57.67334,79.64150,42.63462,8.12317,280.80386
1_CP012605_1_Ralstonia_insidiosa_strain_FC1138_chromosome_1__complete_sequence_BAC,3968071,316,63.61740,79.63569,32.23095,8.12257,280.78339
1_CP011256_1_Xanthomonas_arboricola_strain_17__complete_genome_BAC,5254865,409,65.39373,77.83271,41.71665,7.93867,274.42635
1_AE016853_1_Pseudomonas_syringae_pv__tomato_str__DC3000__complete_genome_BAC,6397126,494,58.39594,77.22213,50.38636,7.87641,272.27353
1_CP000964_1_Klebsiella_variicola_strain_342__complete_genome_BAC,5641239,430,57.28307,76.22438,43.85858,7.77464,268.75560
1_CP010409_1_Xanthomonas_sacchari_strain_R1__complete_genome_BAC,4497453,341,68.95865,75.82074,34.78087,7.73346,267.33245
1_CP023501_1_Weissella_paramesenteroides_strain_FDAARGOS_414_chromosome__complete_genome_BAC,1947910,147,38.08473,75.46550,14.99351,7.69723,266.07992
1_FP236842_1_Erwinia_pyrifoliae_strain_Ep1_96_complete_chromosome_BAC,4026322,296,53.41369,73.51626,30.19102,7.49841,259.20721
1_CP017638_1_Dickeya_dianthicola_RNS04_9__complete_genome_BAC,4720132,344,55.95415,72.87935,35.08686,7.43345,256.96154
1_CP017786_1_Bacillus_xiamenensis_strain_VV3_chromosome__complete_genome_BAC,3637729,265,41.51899,72.84763,27.02912,7.43022,256.84970
1_CP007457_1_Bifidobacterium_pseudolongum_PV8_2__complete_genome_BAC,2032698,148,63.26509,72.80956,15.09551,7.42634,256.71549
1_CP012890_1_Lactobacillus_gallinarum_strain_HFD4__complete_genome_BAC,2317164,167,36.81042,72.07098,17.03345,7.35099,254.11137
1_CP011574_1_Klebsiella_aerogenes_strain_CAV1320_chromosome__complete_genome_BAC,5124987,367,54.99618,71.60990,37.43278,7.30398,252.48565
1_CP016756_1_Stenotrophomonas_nitritireducens_strain_2001__complete_genome_BAC,4541729,325,63.84571,71.55864,33.14892,7.29875,252.30491
1_CP018016_1_Kosakonia_radicincitans_DSM_16656__complete_genome_BAC,5817639,416,53.97338,71.50666,42.43062,7.29344,252.12165
CP019502.1_Zygosaccharomyces_parabailii_strain_ATCC_60483_chromosome_13__complete_sequence,1077716,76,42.20852,70.51924,7.75175,7.19275,248.64017
1_CP002272_1_Enterobacter_lignolyticus_SCF1__complete_genome_BAC,4814049,338,57.01379,70.21115,34.47488,7.16131,247.55389
1_FN543093_2_Cronobacter_turicensis_z3032_complete_genome_BAC,4384463,306,57.41434,69.79195,31.21099,7.11854,246.07583
1_CP018044_1_Bifidobacterium_choerinum_strain_FMB_1__complete_genome_BAC,2246282,154,65.58983,68.55779,15.70749,6.99266,241.72439
1_CP000304_1_Pseudomonas_stutzeri_A1501__complete_genome_BAC,4567418,313,63.89301,68.52884,31.92496,6.98972,241.62231
1_CP001129_1_Streptococcus_equi_subsp__zooepidemicus_MGCS10565__complete_genome_BAC,2024171,137,41.83009,67.68206,13.97355,6.90334,238.63670
1_CP016598_1_Leuconostoc_lactis_strain_WiKim40_chromosome__complete_genome_BAC,1737502,117,43.31966,67.33813,11.93361,6.86826,237.42404
1_CP012900_1_Stenotrophomonas_acidaminiphila_strain_ZAC14D2_NAIMI4_2__complete_genome_BAC,4138297,275,68.50880,66.45241,28.04909,6.77793,234.30112
1_CP012268_1_Cronobacter_muytjensii_ATCC_51329__complete_genome_BAC,4364114,290,57.68848,66.45112,29.57904,6.77779,234.29659
1_CP023284_1_Variovorax_boronicumulans_strain_J1_chromosome__complete_genome_BAC,7137898,472,68.02817,66.12589,48.14244,6.74462,233.14988
1_CP012264_1_Cronobacter_condimenti_1330_strain_LMG_26250__complete_genome_BAC,4347991,286,55.83584,65.77752,29.17105,6.70909,231.92157
1_CP002727_1_Pseudomonas_fulva_12_X__complete_genome_BAC,4920769,323,63.52379,65.64013,32.94493,6.69508,231.43717
1_CP013990_1_Leclercia_adecarboxylata_strain_USDA_ARS_USMARC_60222__complete_genome_BAC,4803917,313,55.77382,65.15512,31.92496,6.64561,229.72710
1_CP015774_2_Lelliottia_amnigena_strain_ZB04__complete_genome_BAC,4616122,300,54.26423,64.98964,30.59901,6.62873,229.14364
1_CP003218_1_Klebsiella_michiganensis_strain_KCTC_1686__complete_genome_BAC,5974109,388,56.04450,64.94691,39.57471,6.62437,228.99298
1_CP000076_1_Pseudomonas_protegens_Pf_5__complete_genome_BAC,7074893,452,63.31576,63.88792,46.10250,6.51635,225.25912
1_CP019445_1_Kosakonia_cowanii_strain_888_76_chromosome__complete_genome_BAC,4646998,295,56.28121,63.48182,30.08902,6.47494,223.82727
1_CP011451_1_Nitrosomonas_communis_strain_Nm2__complete_genome_BAC,4067838,254,44.71212,62.44100,25.90716,6.36878,220.15751
1_CP001560_1_Shimwellia_blattae_DSM_4481___NBRC_105725__complete_genome_BAC,4158725,257,56.50522,61.79786,26.21315,6.30317,217.88990
1_CP017482_1_Pectobacterium_polaris_strain_NIBIO1392_chromosome__complete_genome_BAC,5008416,302,51.98083,60.29846,30.80300,6.15025,212.60323
1_CP000826_1_Serratia_proteamaculans_568__complete_genome_BAC,5448853,328,55.06647,60.19619,33.45491,6.13981,212.24264
1_CP003153_1_Dechlorosoma_suillum_PS__complete_genome_BAC,3806980,228,65.37831,59.88999,23.25524,6.10858,211.16304
1_CP021059_1_Macrococcus_canis_strain_KM45013_chromosome__complete_genome_BAC,2363414,137,37.08534,57.96709,13.97355,5.91244,204.38318
1_AP012282_1_Melissococcus_plutonius_DAT561_DNA__complete_genome_BAC,1846178,106,31.44144,57.41585,10.81165,5.85623,202.43960
1_CP001135_1_Edwardsiella_tarda_EIB202__complete_genome_BAC,3760463,214,59.73306,56.90793,21.82729,5.80442,200.64875
1_CP007511_1_Pseudomonas_balearica_DSM_6083__complete_genome_BAC,4383480,247,64.67083,56.34792,25.19318,5.74730,198.67425
1_CP004142_1_Raoultella_ornithinolytica_B6__complete_genome_BAC,5398151,303,55.87832,56.13034,30.90500,5.72511,197.90708
1_CP003093_2_Pseudoxanthomonas_spadix_BD_a59__complete_genome_BAC,3452554,193,67.67732,55.90071,19.68536,5.70168,197.09744
1_CP003737_1_Enterobacter_kobei_strain_ENHKU01__complete_genome_BAC,4726582,264,55.05945,55.85434,26.92713,5.69696,196.93394
1_CP009451_1_Cedecea_neteri_strain_SSMD04__complete_genome_BAC,4876443,271,55.09629,55.57333,27.64110,5.66829,195.94314
1_CP014031_2_Hafnia_paralvei_strain_FDAARGOS_158_chromosome__complete_genome_BAC,4513714,250,48.19253,55.38681,25.49917,5.64927,195.28550
1_AE003849_1_Xylella_fastidiosa_9a5c__complete_genome_BAC,2679306,148,52.66793,55.23810,15.09551,5.63411,194.76118
1_AP014680_1_Lactobacillus_hokkaidonensis_DNA__complete_genome_BAC,2277985,125,38.11205,54.87294,12.74959,5.59687,193.47366
1_BX950851_1_Erwinia_carotovora_subsp__atroseptica_SCRI1043__complete_genome_BAC,5064019,276,50.95596,54.50215,28.15109,5.55904,192.16634
1_AP009332_1_Lactococcus_garvieae_ATCC_49156_DNA__complete_genome_BAC,1950135,102,38.81935,52.30394,10.40366,5.33484,184.41576
CP019500.1_Zygosaccharomyces_parabailii_strain_ATCC_60483_chromosome_11__complete_sequence,1115933,58,42.38471,51.97459,5.91581,5.30122,183.25452
1_CP018867_1_Lactobacillus_alimentarius_DSM_20249_chromosome__complete_genome_BAC,2333865,121,35.36451,51.84544,12.34160,5.28805,182.79917
1_CP009455_1_Pseudomonas_cremoricolorata_strain_ND07__complete_genome_BAC,4780403,246,63.25064,51.46013,25.09119,5.24876,181.44062
1_CP012269_1_Pediococcus_damnosus_strain_TMW_2_1532_chromosome__complete_genome_BAC,2073735,106,38.24288,51.11538,10.81165,5.21361,180.22507
1_CP025225_1_Enterobacter_cancerogenus_strain_CR_Eb1_chromosome__complete_genome_BAC,4796512,240,55.77843,50.03638,24.47920,5.10354,176.42070
1_CP001600_2_Edwardsiella_ictaluri_93_146__complete_genome_BAC,3812301,188,57.43201,49.31406,19.17538,5.02987,173.87391
1_CP000884_1_Delftia_acidovorans_SPH_1__complete_genome_BAC,6767514,326,66.48953,48.17134,33.25092,4.91331,169.84483
1_CP019706_1_Pantoea_alhagi_strain_LTYR_11Z__complete_genome_BAC,4239970,204,53.55671,48.11355,20.80732,4.90742,169.64108
1_CP014007_1_Kosakonia_oryzae_strain_Ola_51__complete_genome_BAC,5303342,253,54.00692,47.70579,25.80516,4.86583,168.20337
1_CP001790_1_Pectobacterium_parmentieri_WPP163_chromosome__complete_genome_BAC,5063892,240,50.46486,47.39439,24.47920,4.83407,167.10546
1_CP012266_1_Cronobacter_dublinensis_subsp__dublinensis_LMG_23823__complete_genome_BAC,4431067,210,57.84142,47.39262,21.41930,4.83389,167.09919
1_CP017184_1_Enterobacter_roggenkampii_strain_DSM_16690_chromosome__complete_genome_BAC,4748414,224,56.20441,47.17369,22.84726,4.81156,166.32727
1_CP006938_2_Pandoraea_pnomenusa_strain_RB_44_chromosome__complete_genome_BAC,5385946,249,64.90229,46.23140,25.39718,4.71545,163.00491
1_CP016843_1_Carnobacterium_divergens_strain_TMW_2_1579_chromosome__complete_genome_BAC,2666320,121,35.02350,45.38090,12.34160,4.62870,160.00618
1_CP026047_1_Raoultella_planticola_strain_FDAARGOS_64_chromosome__complete_genome_BAC,5489763,249,55.79089,45.35717,25.39718,4.62628,159.92253
1_CP000412_1_Lactobacillus_delbrueckii_subsp__bulgaricus_ATCC_BAA_365__complete_genome_BAC,1856951,84,49.67692,45.23547,8.56772,4.61387,159.49340
1_CP011104_1_Photorhabdus_temperata_subsp__thracensis_strain_DSM_15199__complete_genome_BAC,5147098,229,44.10091,44.49107,23.35724,4.53794,156.86878
CP019498.1_Zygosaccharomyces_parabailii_strain_ATCC_60483_chromosome_9__complete_sequence,1240939,55,42.93378,44.32124,5.60982,4.52062,156.26998
1_CP015206_1_Pediococcus_acidilactici_strain_ZPA017__complete_genome_BAC,2131361,94,42.09491,44.10330,9.58769,4.49839,155.50154
1_CP001635_1_Variovorax_paradoxus_S110_chromosome_1__complete_sequence_BAC,5626353,247,67.65253,43.90057,25.19318,4.47771,154.78678
1_CP004345_1_Morganella_morganii_subsp__morganii_KT__complete_genome_BAC,3799539,165,51.13463,43.42631,16.82945,4.42934,153.11459
1_AM295250_1_Staphylococcus_carnosus_subsp__carnosus_TM300_complete_genome_BAC,2566424,111,34.62726,43.25091,11.32163,4.41144,152.49616
1_CP008714_1_Xanthomonas_translucens_pv__undulosa_strain_Xtu_4699__complete_genome_BAC,4561137,195,68.07833,42.75247,19.88935,4.36061,150.73873
1_CU207211_1_Herminiimonas_arsenicoxydans_chromosome__complete_sequence_BAC,3424307,146,54.28676,42.63633,14.89152,4.34877,150.32923
1_CP017996_1_Lactobacillus_crustorum_strain_MN047_chromosome__complete_genome_BAC,2261471,96,35.01025,42.45026,9.79168,4.32979,149.67320
CP019503.1_Zygosaccharomyces_parabailii_strain_ATCC_60483_chromosome_14__complete_sequence,1007293,42,42.50819,41.69604,4.28386,4.25285,147.01391
1_CP001654_1_Dickeya_paradisiaca_Ech703_chromosome__complete_genome_BAC,4679450,195,55.01066,41.67156,19.88935,4.25036,146.92762
1_CP000555_1_Methylibium_petroleiphilum_PM1__complete_genome_BAC,4044195,167,69.23099,41.29370,17.03345,4.21183,145.59535
1_CP013987_1_Pseudomonas_oryzihabitans_strain_USDA_ARS_USMARC_56511__complete_genome_BAC,4834356,199,65.13462,41.16367,20.29734,4.19856,145.13687
1_AL646052_1_Ralstonia_solanacearum_GMI1000_chromosome_complete_sequence_BAC,3716413,152,67.05496,40.89969,15.50350,4.17163,144.20610
1_CP007044_2_Chania_multitudinisentens_RB_25__complete_genome_BAC,5488183,224,50.86989,40.81499,22.84726,4.16299,143.90746
1_CP042804_1_Pseudomonas_amygdali_pv__tabaci_str__ATCC_11528_chromosome__complete_genome_BAC,6133558,248,58.04524,40.43329,25.29518,4.12406,142.56165
1_CP000896_1_Acholeplasma_laidlawii_PG_8A__complete_genome_BAC,1496992,60,31.92446,40.08043,6.11980,4.08807,141.31752
1_CP003959_1_Serratia_marcescens_WW4__complete_genome_BAC,5241455,209,59.55285,39.87439,21.31731,4.06706,140.59105
1_CP007546_1_Enterobacter_asburiae_L1__complete_genome_BAC,4561905,176,56.05667,38.58033,17.95142,3.93507,136.02840
CP019504.1_Zygosaccharomyces_parabailii_strain_ATCC_60483_chromosome_15__complete_sequence,858772,33,42.78237,38.42705,3.36589,3.91942,135.48797
1_CP009706_1_Hafnia_alvei_FB1__complete_genome_BAC,4712721,181,48.97873,38.40670,18.46140,3.91735,135.41619
1_CP017671_1_Providencia_rettgeri_strain_RB151__complete_genome_BAC,4780676,182,40.44692,38.06990,18.56340,3.88301,134.22869
1_CP001655_1_Dickeya_chrysanthemi_Ech1591_chromosome__complete_genome_BAC,4813854,180,54.51220,37.39211,18.35940,3.81387,131.83891
1_CP001836_1_Dickeya_zeae_Ech586_chromosome__complete_genome_BAC,4818394,172,53.63315,35.69657,17.54343,3.64093,125.86070
1_FP236843_1_Erwinia_billingiae_strain_Eb661_complete_chromosome_BAC,5100167,182,55.19009,35.68509,18.56340,3.63976,125.82020
1_CP000851_1_Shewanella_pealeana_ATCC_700345__complete_genome_BAC,5174581,181,44.65189,34.97868,18.46140,3.56771,123.32954
1_CP009533_1_Pseudomonas_rhizosphaerae_strain_DSM_16299__complete_genome_BAC,4688635,163,62.00023,34.76495,16.62546,3.54591,122.57596
1_AP011548_1_Lactobacillus_rhamnosus_ATCC_53103_DNA__complete_genome_BAC,3005051,98,46.68492,32.61177,9.99568,3.32629,114.98416
CP021243.1_Kluyveromyces_lactis_strain_GG799_chromosome_E__complete_sequence,2217437,72,38.87989,32.46988,7.34376,3.31182,114.48386
1_CP013988_1_Aerococcus_urinaeequi_strain_USDA_ARS_USMARC_56713__complete_genome_BAC,2054328,66,39.42353,32.12726,6.73178,3.27688,113.27586
1_CP021455_1_Comamonas_serinivorans_strain_DSM_26136__complete_genome_BAC,4522913,145,67.94320,32.05901,14.78952,3.26991,113.03520
CP019497.1_Zygosaccharomyces_parabailii_strain_ATCC_60483_chromosome_8__complete_sequence,1249162,40,42.72969,32.02152,4.07987,3.26608,112.90302
1_CP015114_1_Staphylococcus_condimenti_strain_DSM_11674__complete_genome_BAC,2659676,85,34.70077,31.95873,8.66972,3.25969,112.68165
1_CP012647_1_Cutibacterium_acnes_strain_KCOM_1861____ChDC_B594__chromosome__complete_genome_BAC,2522438,80,59.98512,31.71532,8.15973,3.23486,111.82343
1_AE017198_1_Lactobacillus_johnsonii_NCC_533__complete_genome_BAC,1992676,62,34.60343,31.11388,6.32379,3.17352,109.70282
CP012823.1_Saccharomycopsis_fibuligera_strain_KPH12_chromosome_1__complete_sequence,4889271,152,38.62744,31.08849,15.50350,3.17092,109.61329
1_CP014671_1_Immundisolibacter_cernigliae_strain_TR3_2__complete_genome_BAC,3243537,100,67.81652,30.83051,10.19967,3.14461,108.70372
AE016814.2_Ashbya_gossypii_ATCC_10895_chromosome_I__complete_sequence,693414,21,51.89512,30.28511,2.14193,3.08896,106.78072
1_CP019041_1_Acinetobacter_junii_strain_65__complete_genome_BAC,3378307,102,38.62685,30.19261,10.40366,3.07955,106.45457
CP019492.1_Zygosaccharomyces_parabailii_strain_ATCC_60483_chromosome_3__complete_sequence,1751495,52,42.20840,29.68884,5.30383,3.02817,104.67835
1_CP014137_1_Brenneria_goodwinii_strain_FRB141__complete_genome_BAC,5360730,159,53.06858,29.66014,16.21747,3.02524,104.57716
1_CT573326_1_Pseudomonas_entomophila_str__L48_chromosome_complete_sequence_BAC,5888780,170,64.17037,28.86846,17.33944,2.94449,101.78581
AP012217.1_Kluyveromyces_marxianus_DMKU3_1042_DNA__complete_genome__chromosome_5,1353011,39,39.98452,28.82462,3.97787,2.94001,101.63125
1_CP006721_1_Clostridium_saccharobutylicum_DSM_13864__complete_genome_BAC,5107814,146,28.65821,28.58368,14.89152,2.91544,100.78172
1_CP001154_1_Laribacter_hongkongensis_HLHK9__complete_genome_BAC,3169329,90,62.35693,28.39717,9.17970,2.89642,100.12412
1_CP001685_1_Leptotrichia_buccalis_DSM_1135__complete_genome_BAC,2465610,70,29.63859,28.39054,7.13977,2.89574,100.10074
1_AP012334_1_Scardovia_inopinata_JCM_12537_DNA__complete_genome_BAC,1797862,49,48.62278,27.25462,4.99784,2.77988,96.09568
1_CP003026_1_Enterobacter_soli_strain_LF7a__complete_genome_BAC,4812833,129,53.84469,26.80336,13.15757,2.73385,94.50458
1_AP018823_1_Aquitalea_magnusonii_H3_DNA__complete_genome_BAC,4852135,130,59.31365,26.79236,13.25957,2.73273,94.46579
1_LN774769_1_Lactococcus_piscium_MKFS47_genome_assembly_L_piscium__chromosome___I_BAC,2394138,64,38.78560,26.73194,6.52779,2.72657,94.25276
1_CP000655_1_Polynucleobacter_asymbioticus_QLW_P1DMWA_1__complete_genome_BAC,2159490,55,44.82579,25.46898,5.60982,2.59775,89.79975
1_AP012551_1_Plautia_stali_symbiont_DNA__complete_genome_BAC,4035456,102,56.95228,25.27593,10.40366,2.57806,89.11910
1_CP002585_1_Pseudomonas_brassicacearum_subsp__brassicacearum_NFM421__complete_genome_BAC,6843248,172,60.79333,25.13426,17.54343,2.56361,88.61958
CP019490.1_Zygosaccharomyces_parabailii_strain_ATCC_60483_chromosome_1__complete_sequence,2110500,53,42.29931,25.11253,5.40582,2.56139,88.54299
1_CP004141_1_Edwardsiella_piscicida_C07_087__complete_genome_BAC,3857040,95,59.60081,24.63029,9.68969,2.51221,86.84266
1_CP009454_1_Pantoea_rwandensis_strain_ND04__complete_genome_BAC,4327607,106,53.91774,24.49389,10.81165,2.49830,86.36174
1_CP001616_1_Tolumonas_auensis_DSM_9187__complete_genome_BAC,3471292,85,49.01305,24.48657,8.66972,2.49755,86.33595
1_CP000542_1_Verminephrobacter_eiseniae_EF01_2__complete_genome_BAC,5566749,136,65.29164,24.43077,13.87155,2.49186,86.13920
CP019493.1_Zygosaccharomyces_parabailii_strain_ATCC_60483_chromosome_4_sequence,1516135,37,42.72654,24.40408,3.77388,2.48914,86.04509
1_CP002295_1_Serratia_symbiotica_str__Cinara_cedri__complete_genome_BAC,1762765,43,29.22135,24.39356,4.38586,2.48806,86.00801
1_CP016786_1_Clostridium_isatidis_strain_DSM_15098_chromosome__complete_genome_BAC,2869927,70,28.90844,24.39084,7.13977,2.48779,85.99840
1_CP009747_1_Pseudomonas_parafulva_strain_CRS01_1__complete_genome_BAC,5087619,124,63.47312,24.37289,12.64759,2.48595,85.93512
CP027652.1_Torulaspora_delbrueckii_strain_COFT1_chromosome_6__complete_sequence,1067747,26,41.77919,24.35027,2.65191,2.48365,85.85536
1_CP001312_1_Rhodobacter_capsulatus_SB_1003__complete_genome_BAC,3738958,90,66.58284,24.07086,9.17970,2.45515,84.87022
1_CP017948_1_Tenericutes_bacterium_MO_XQ_chromosome__complete_genome_BAC,2067902,49,31.56184,23.69554,4.99784,2.41686,83.54687
1_AP008971_1_Finegoldia_magna_ATCC_29328_DNA__complete_genome_BAC,1797577,42,32.30834,23.36475,4.28386,2.38313,82.38055
1_CP016043_1_Edwardsiella_hoshinae_strain_ATCC_35051_chromosome__complete_genome_BAC,3811650,88,56.88679,23.08711,8.97571,2.35481,81.40167
1_CP012621_1_Zobellella_denitrificans_strain_F13_1_chromosome__complete_genome_BAC,4174222,95,63.84139,22.75874,9.68969,2.32132,80.24388
1_CP024610_1_Lactobacillus_terrae_strain_NIBRBAC000499792_chromosome__complete_genome_BAC,1548794,35,33.07489,22.59829,3.56988,2.30494,79.67813
1_CP012076_1_Bordetella_hinzii_strain_F582__complete_genome_BAC,4912977,110,67.08097,22.38967,11.21964,2.28367,78.94258
1_CP012034_1_Lactobacillus_ginsenosidimutans_strain_EMML_3041__complete_genome_BAC,2590556,58,36.70130,22.38898,5.91581,2.28361,78.94016
1_CP000422_1_Pediococcus_pentosaceus_ATCC_25745__complete_genome_BAC,1832387,41,37.34894,22.37515,4.18186,2.28220,78.89139
1_CR555306_1_Azoarcus_aromaticum_EbN1_complete_genome_BAC,4296230,96,65.13737,22.34517,9.79168,2.27913,78.78569
1_CP022096_2_Staphylococcus_pettenkoferi_strain_FDAARGOS_288_chromosome__complete_genome_BAC,2502360,55,38.91002,21.97925,5.60982,2.24181,77.49551
1_CP010799_2_Ralstonia_mannitolilytica_strain_SN82F48_chromosome_1__complete_sequence_BAC,3503899,77,65.42309,21.97551,7.85374,2.24143,77.48233
1_CP002038_1_Dickeya_dadantii_3937__complete_genome_BAC,4922802,107,56.29175,21.73560,10.91365,2.21696,76.63642
1_CP018888_1_Lactobacillus_amylophilus_DSM_20533___JCM_1125__complete_genome_BAC,1610352,35,43.64651,21.73441,3.56988,2.21683,76.63222
1_CP023536_1_Providencia_alcalifaciens_strain_FDAARGOS_408_chromosome__complete_genome_BAC,3990106,86,41.98196,21.55329,8.77172,2.19837,75.99364
1_CP015600_1_Pseudomonas_antarctica_strain_PAMC_27494_chromosome__complete_genome_BAC,6441449,137,59.84708,21.26850,13.97355,2.16932,74.98952
1_CP003360_1_Desulfomonile_tiedjei_DSM_6799__complete_genome_BAC,6500104,136,50.06571,20.92276,13.87155,2.13405,73.77046
1_CP019044_1_Nitratireductor_basaltis_strain_RR3_28_chromosome__complete_genome_BAC,3357577,68,58.58899,20.25268,6.93577,2.06571,71.40789
1_CP014474_1_Serratia_rubidaea_strain_1122__complete_genome_BAC,4922834,99,59.20143,20.11038,10.09767,2.05119,70.90617
1_CP016028_1_Lactobacillus_curvatus_strain_FBA2__complete_genome_BAC,1848756,37,42.08083,20.01341,3.77388,2.04131,70.56427
1_CP023299_1_Pseudomonas_mosselii_strain_BS011_chromosome__complete_genome_BAC,5751088,115,64.35753,19.99621,11.72962,2.03955,70.50361
1_CP014546_1_Pseudomonas_azotoformans_strain_S4__complete_genome_BAC,6859618,137,60.31640,19.97195,13.97355,2.03707,70.41808
1_CP014947_1_Pseudomonas_koreensis_strain_D26__complete_genome_BAC,6301761,125,59.58482,19.83573,12.74959,2.02318,69.93777
1_FP565176_1_Xanthomonas_albilineans_GPE_PC73_complete_genome_BAC,3768695,74,62.98558,19.63542,7.54775,2.00275,69.23151
1_CP015249_1_Dokdonella_koreensis_DS_123__complete_genome_BAC,4446619,87,70.39162,19.56542,8.87371,1.99561,68.98472
CP019494.1_Zygosaccharomyces_parabailii_strain_ATCC_60483_chromosome_5__complete_sequence,1443312,28,42.30797,19.39985,2.85591,1.97872,68.40094
1_CP024963_1_Entomoplasma_luminosum_strain_PIMN_1_chromosome__complete_genome_BAC,1031560,20,29.83521,19.38811,2.03993,1.97752,68.35954
1_CP016534_2_Planococcus_antarcticus_DSM_14505__complete_genome_BAC,3765545,72,43.22656,19.12076,7.34376,1.95025,67.41692
1_AM181176_4_Pseudomonas_fluorescens_SBW25_complete_genome_BAC,6722539,128,60.50635,19.04042,13.05558,1.94206,67.13364
1_CP016539_2_Planococcus_plakortidis_strain_DSM_23997__complete_genome_BAC,3261818,62,49.96268,19.00779,6.32379,1.93873,67.01860
CP021242.1_Kluyveromyces_lactis_strain_GG799_chromosome_D__complete_sequence,1700866,32,38.90659,18.81390,3.26389,1.91896,66.33497
1_CP003403_1_Rahnella_aquatilis_HX2__complete_genome_BAC,4962173,93,52.18204,18.74180,9.48569,1.91160,66.08075
1_CP003350_1_Frateuria_aurantia_DSM_6220__complete_genome_BAC,3603458,67,63.40933,18.59324,6.83378,1.89645,65.55695
1_CP017687_1_Pseudomonas_lundensis_strain_AU1044_chromosome__complete_genome_BAC,4814265,89,58.68468,18.48675,9.07771,1.88558,65.18146
1_FN995097_1_Neisseria_lactamica_020_06_complete_genome_BAC,2220606,41,52.26733,18.46340,4.18186,1.88321,65.09913
1_CP021111_1_Bordetella_genomosp__13_strain_AU7206_chromosome__complete_genome_BAC,5380929,99,67.56118,18.39831,10.09767,1.87657,64.86964
1_CP013252_1_Clostridium_butyricum_strain_KNU_L09_chromosome_1__complete_sequence_BAC,3824894,70,28.82983,18.30118,7.13977,1.86666,64.52719
NC_015676.1_Methanosalsum_zhilinae_DSM_4017__complete_sequence,2138444,39,39.14382,18.23759,3.97787,1.86017,64.30299
1_CP020925_1_Sphingobium_yanoikuyae_strain_SHJ_chromosome__complete_genome_BAC,5260163,95,64.37159,18.06029,9.68969,1.84209,63.67784
1_CP009781_1_Yersinia_aldovae_670_83__complete_genome_BAC,4471090,80,47.67993,17.89273,8.15973,1.82500,63.08705
1_CP019948_1_Methylocystis_bryophila_strain_S285_chromosome__complete_genome_BAC,4532950,81,63.23796,17.86916,8.26173,1.82259,63.00394
1_CP007445_1_Gilliamella_apicola_strain_wkB1__complete_genome_BAC,3139412,56,33.60742,17.83775,5.71181,1.81939,62.89319
1_AP014808_1_Lactobacillus_acetotolerans_DNA__complete_genome__strain__NBRC_13120_BAC,1704859,30,36.71391,17.59675,3.05990,1.79481,62.04348
1_CP018839_1_Thauera_chlorobenzoica_strain_3CB1_chromosome__complete_genome_BAC,3735506,65,67.31262,17.40057,6.62978,1.77480,61.35177
1_CP017476_1_Hydrogenophaga_crassostreae_strain_LPB0072_chromosome__complete_genome_BAC,4944132,86,61.30839,17.39436,8.77172,1.77417,61.32989
1_FN666575_1_Erwinia_amylovora_ATCC_49946_chromosomal_sequence_BAC,3805874,66,53.59116,17.34163,6.73178,1.76879,61.14397
1_CP000512_1_Acidovorax_citrulli_AAC00_1__complete_genome_BAC,5352772,91,68.55272,17.00054,9.28170,1.73400,59.94134
1_CP000020_2_Vibrio_fischeri_ES114_chromosome_I__complete_sequence_BAC,2897536,49,38.94663,16.91090,4.99784,1.72486,59.62526
1_CP017707_1_Chromobacterium_vaccinii_strain_21_1_chromosome__complete_genome_BAC,5041230,85,64.28414,16.86096,8.66972,1.71976,59.44921
1_CP002287_1_Achromobacter_xylosoxidans_A8__complete_genome_BAC,7013095,118,66.00087,16.82565,12.03561,1.71616,59.32471
1_CP000270_1_Paraburkholderia_xenovorans_LB400_chromosome_1__complete_sequence_BAC,4895836,82,62.76358,16.74891,8.36373,1.70834,59.05413
1_CP018845_1_Herbaspirillum_robiniae_strain_AA6_chromosome__complete_genome_BAC,5445269,89,65.10945,16.34446,9.07771,1.66708,57.62809
1_CP015378_1_Fictibacillus_phosphorivorans_strain_G25_29_chromosome__complete_genome_BAC,4230665,69,39.33394,16.30951,7.03777,1.66351,57.50487
1_CP015750_1_Pectobacterium_wasabiae_CFBP_3304__complete_genome_BAC,5043228,81,50.54124,16.06114,8.26173,1.63818,56.62913
1_CP008849_1_Alteromonas_australica_strain_H_17__complete_genome_BAC,4308833,68,44.92627,15.78155,6.93577,1.60966,55.64334
NZ_CP031311.1_Halobellus_limi_strain_CGMCC_1.10331_chromosome__complete_genome,2958395,46,66.89573,15.54895,4.69185,1.58594,54.82323
1_HE613569_1_Streptococcus_macedonicus_ACA_DC_198_main_chromosome_complete_genome_BAC,2130034,33,37.62431,15.49274,3.36589,1.58021,54.62505
1_CP016928_1_Dickeya_solani_RNS_08_23_3_1_A_chromosome__complete_genome_BAC,4922468,76,56.24968,15.43940,7.75175,1.57477,54.43700
1_CP018796_1_Lactobacillus_parabuchneri_strain_FAM21731__complete_genome_BAC,2600578,40,43.56997,15.38118,4.07987,1.56883,54.23173
