species,chr_length,read_count,gc_ref,reads_per_million_ref_bases,reads_per_million_reads_in_experiment,RPMM,bacteria_per_human_cell
1_CP001966_1_Tsukamurella_paurometabola_DSM_20162__complete_genome_BAC,4379918,0,68.44192,0.00000,0.00000,0.00000,0.00000
1_CP001968_1_Denitrovibrio_acetiphilus_DSM_12809__complete_genome_BAC,3222077,23,42.52859,7.13825,2.34592,0.72808,25.16837
1_CP001978_1_Marinobacter_adhaerens_HP15__complete_genome_BAC,4421911,51,57.13674,11.53348,5.20183,1.17638,40.66529
1_CP001982_1_Bacillus_megaterium_DSM319__complete_genome_BAC,5097447,66,38.12320,12.94765,6.73178,1.32062,45.65145
1_CP001991_1_Mycoplasma_crocodyli_MP145__complete_genome_BAC,934379,0,26.95028,0.00000,0.00000,0.00000,0.00000
1_CP001992_1_Mobiluncus_curtisii_ATCC_43063__complete_genome_BAC,2146480,0,55.41108,0.00000,0.00000,0.00000,0.00000
1_CP001995_1_Mycoplasma_fermentans_JER__complete_genome_BAC,977524,0,26.94150,0.00000,0.00000,0.00000,0.00000
1_CP001997_1_Aminobacterium_colombiense_DSM_12261__complete_genome_BAC,1980592,1,45.30076,0.50490,0.10200,0.05150,1.78020
1_CP001998_1_Coraliomargarita_akajimensis_DSM_45221__complete_genome_BAC,3750771,0,53.59288,0.00000,0.00000,0.00000,0.00000
1_CP001999_1_Arcobacter_nitrofigilis_DSM_7299__complete_genome_BAC,3192235,0,28.35726,0.00000,0.00000,0.00000,0.00000
1_CP002000_1_Amycolatopsis_mediterranei_U32__complete_genome_BAC,10236715,5,71.31988,0.48844,0.50998,0.04982,1.72216
1_CP002005_1_Moraxella_catarrhalis_BBH18__complete_genome_BAC,1863286,2,41.66450,1.07337,0.20399,0.10948,3.78454
1_CP002006_1_Prevotella_ruminicola_23__complete_genome_BAC,3619559,0,47.67345,0.00000,0.00000,0.00000,0.00000
1_CP002008_1_Caulobacter_segnis_ATCC_21756__complete_genome_BAC,4655622,1,67.68908,0.21479,0.10200,0.02191,0.75733
1_CP002017_1_Kyrpidia_tusciae_DSM_2912__complete_genome_BAC,3384766,0,59.11311,0.00000,0.00000,0.00000,0.00000
1_CP002021_1_Thiomonas_intermedia_K12__complete_genome_BAC,3396378,1,63.89068,0.29443,0.10200,0.03003,1.03812
1_CP002025_1_Brachyspira_pilosicoli_95_1000__complete_genome_BAC,2586443,0,27.89568,0.00000,0.00000,0.00000,0.00000
1_CP002026_1_Starkeya_novella_DSM_506__complete_genome_BAC,4765023,3,67.90888,0.62959,0.30599,0.06422,2.21983
1_CP002028_1_Thermincola_potens_JR_chromosome__complete_genome_BAC,3157416,0,45.87822,0.00000,0.00000,0.00000,0.00000
1_CP002032_1_Thermoanaerobacter_mathranii_subsp__mathranii_str__A3__complete_genome_BAC,2306092,0,34.31663,0.00000,0.00000,0.00000,0.00000
1_CP002038_1_Dickeya_dadantii_3937__complete_genome_BAC,4922802,107,56.29175,21.73560,10.91365,2.21696,76.63642
1_CP002039_1_Herbaspirillum_seropedicae_SmR1__complete_genome_BAC,5513887,6,63.41522,1.08816,0.61198,0.11099,3.83669
1_CP002040_1_Nocardiopsis_dassonvillei_subsp__dassonvillei_DSM_43111_chromosome_1__complete_sequence_BAC,5767958,0,72.84765,0.00000,0.00000,0.00000,0.00000
1_CP002042_1_Meiothermus_silvanus_DSM_9946__complete_genome_BAC,3249394,0,62.35928,0.00000,0.00000,0.00000,0.00000
1_CP002045_1_Arcanobacterium_haemolyticum_DSM_20595__complete_genome_BAC,1986154,0,53.12736,0.00000,0.00000,0.00000,0.00000
1_CP002046_1_Croceibacter_atlanticus_HTCC2559__complete_genome_BAC,2952962,0,33.89558,0.00000,0.00000,0.00000,0.00000
1_CP002047_1_Streptomyces_bingchenggensis_BCW_1__complete_genome_BAC,11936683,8,70.77555,0.67020,0.81597,0.06836,2.36303
1_CP002048_1_Syntrophothermus_lipocalidus_DSM_12680__complete_genome_BAC,2405559,0,50.98287,0.00000,0.00000,0.00000,0.00000
1_CP002049_1_Truepera_radiovictrix_DSM_17093__complete_genome_BAC,3260398,0,68.14444,0.00000,0.00000,0.00000,0.00000
1_CP002056_1_Methylotenera_versatilis_301__complete_genome_BAC,3059871,0,42.63152,0.00000,0.00000,0.00000,0.00000
1_CP002078_1_Brucella_pinnipedialis_B2_94_chromosome_1__complete_sequence_BAC,2138342,0,57.17073,0.00000,0.00000,0.00000,0.00000
1_CP002080_1_Acinetobacter_oleivorans_DR1__complete_genome_BAC,4152543,25,38.72348,6.02041,2.54992,0.61406,21.22706
1_CP002082_1_Spiroplasma_mirum_ATCC_29335__complete_genome_BAC,1132591,0,29.40914,0.00000,0.00000,0.00000,0.00000
1_CP002083_1_Hyphomicrobium_denitrificans_ATCC_51888__complete_genome_BAC,3638969,0,60.81409,0.00000,0.00000,0.00000,0.00000
1_CP002084_1_Dehalogenimonas_lykanthroporepellens_BL_DC_9__complete_genome_BAC,1686510,0,55.04058,0.00000,0.00000,0.00000,0.00000
1_CP002085_1_Desulfarculus_baarsii_DSM_2075__complete_genome_BAC,3655731,0,65.71433,0.00000,0.00000,0.00000,0.00000
1_CP002086_1_Nitrosococcus_watsonii_C_113_chromosome__complete_genome_BAC,3328570,0,50.10773,0.00000,0.00000,0.00000,0.00000
1_CP002097_1_Corynebacterium_pseudotuberculosis_FRC41__complete_genome_BAC,2337913,0,52.17831,0.00000,0.00000,0.00000,0.00000
1_CP002102_1_Brevundimonas_subvibrioides_ATCC_15264__complete_genome_BAC,3445263,1,68.44888,0.29025,0.10200,0.02960,1.02339
1_CP002103_1_Treponema_paraluiscuniculi_Cuniculi_A__complete_genome_BAC,1133390,0,52.72958,0.00000,0.00000,0.00000,0.00000
1_CP002105_1_Acetohalobium_arabaticum_DSM_5501__complete_genome_BAC,2469596,0,36.61898,0.00000,0.00000,0.00000,0.00000
1_CP002106_1_Olsenella_uli_DSM_7084__complete_genome_BAC,2051896,0,64.70285,0.00000,0.00000,0.00000,0.00000
1_CP002108_1_Mycoplasma_leachii_PG50_clone_MU_clone_A8__complete_genome_BAC,1008951,0,23.74656,0.00000,0.00000,0.00000,0.00000
1_CP002113_1_Capnocytophaga_canimorsus_Cc5__complete_genome_BAC,2571406,0,36.10540,0.00000,0.00000,0.00000,0.00000
1_CP002116_1_Sediminispirochaeta_smaragdinae_DSM_11293_chromosome__complete_genome_BAC,4653970,0,48.95488,0.00000,0.00000,0.00000,0.00000
1_CP002122_1_Prevotella_melaninogenica_ATCC_25845_chromosome_I__complete_sequence_BAC,1796408,1,40.91228,0.55667,0.10200,0.05678,1.96272
1_CP002131_1_Thermosediminibacter_oceani_DSM_16646__complete_genome_BAC,2280035,0,46.81215,0.00000,0.00000,0.00000,0.00000
1_CP002156_1_Parvularcula_bermudensis_HTCC2503_strain_HTCC2503__complete_genome_BAC,2902643,0,60.66026,0.00000,0.00000,0.00000,0.00000
1_CP002159_1_Gallionella_capsiferriformans_ES_2__complete_genome_BAC,3162471,0,52.74228,0.00000,0.00000,0.00000,0.00000
1_CP002160_1_Clostridium_cellulovorans_743B__complete_genome_BAC,5262222,77,31.20594,14.63261,7.85374,1.49248,51.59236
1_CP002162_1_Micromonospora_aurantiaca_ATCC_27029__complete_genome_BAC,7025559,0,72.85184,0.00000,0.00000,0.00000,0.00000
1_CP002164_1_Caldicellulosiruptor_obsidiansis_OB47__complete_genome_BAC,2532343,0,35.23910,0.00000,0.00000,0.00000,0.00000
1_CP002170_1_Mycoplasma_hyorhinis_HUB_1__complete_genome_BAC,839615,0,25.88136,0.00000,0.00000,0.00000,0.00000
1_CP002171_1_Thermoanaerobacterium_thermosaccharolyticum_DSM_571__complete_genome_BAC,2785752,0,34.10835,0.00000,0.00000,0.00000,0.00000
1_CP002175_1_Halanaerobium_praevalens_DSM_2228__complete_genome_BAC,2309262,35,30.28047,15.15637,3.56988,1.54590,53.43907
1_CP002177_1_Acinetobacter_pittii_PHEA_2_chromosome__complete_genome_BAC,3862530,0,38.81509,0.00000,0.00000,0.00000,0.00000
1_CP002188_1_Mycoplasma_bovis_PG45_clone_MU_clone_A2__complete_genome_BAC,1003404,1,29.31280,0.99661,0.10200,0.10165,3.51390
1_CP002191_1_Deinococcus_gobiensis_I_0__complete_genome_BAC,3137147,2,70.81983,0.63752,0.20399,0.06503,2.24780
1_CP002205_1_Sulfurimonas_autotrophica_DSM_16294__complete_genome_BAC,2153198,0,35.22981,0.00000,0.00000,0.00000,0.00000
1_CP002206_1_Pantoea_vagans_C9_1__complete_genome_BAC,4024986,37,55.54114,9.19257,3.77388,0.93761,32.41161
1_CP002209_1_Ferrimonas_balearica_DSM_9799__complete_genome_BAC,4279159,0,60.22295,0.00000,0.00000,0.00000,0.00000
1_CP002216_1_Caldicellulosiruptor_owensensis_OL__complete_genome_BAC,2428903,0,35.43460,0.00000,0.00000,0.00000,0.00000
1_CP002219_1_Caldicellulosiruptor_hydrothermalis_108__complete_genome_BAC,2770676,0,36.11014,0.00000,0.00000,0.00000,0.00000
1_CP002220_1_Bifidobacterium_bifidum_S17__complete_genome_BAC,2186882,0,62.76314,0.00000,0.00000,0.00000,0.00000
1_CP002224_1_Ketogulonicigenium_vulgare_Y25__complete_genome_BAC,2776084,0,61.72417,0.00000,0.00000,0.00000,0.00000
1_CP002271_1_Stigmatella_aurantiaca_DW4_3_1__complete_genome_BAC,10260756,0,67.47048,0.00000,0.00000,0.00000,0.00000
1_CP002272_1_Enterobacter_lignolyticus_SCF1__complete_genome_BAC,4814049,338,57.01379,70.21115,34.47488,7.16131,247.55389
1_CP002273_2_Eubacterium_callanderi_strain_KIST612__complete_genome_BAC,4316707,0,47.48875,0.00000,0.00000,0.00000,0.00000
1_CP002275_1_Mycobacterium_indicus_pranii_MTCC_9506__complete_genome_BAC,5589007,3,68.04736,0.53677,0.30599,0.05475,1.89256
1_CP002279_1_Mesorhizobium_opportunistum_WSM2075__complete_genome_BAC,6884444,4,62.87464,0.58102,0.40799,0.05926,2.04859
1_CP002280_1_Rothia_dentocariosa_ATCC_17931__complete_genome_BAC,2506025,0,53.67980,0.00000,0.00000,0.00000,0.00000
1_CP002281_1_Ilyobacter_polytropus_DSM_2926__complete_genome_BAC,2046464,0,34.52967,0.00000,0.00000,0.00000,0.00000
1_CP002284_1_Vibrio_anguillarum_775_chromosome_I__complete_sequence_BAC,3063912,0,44.63768,0.00000,0.00000,0.00000,0.00000
1_CP002287_1_Achromobacter_xylosoxidans_A8__complete_genome_BAC,7013095,118,66.00087,16.82565,12.03561,1.71616,59.32471
1_CP002292_1_Rhodomicrobium_vannielii_ATCC_17100__complete_genome_BAC,4014469,0,62.25192,0.00000,0.00000,0.00000,0.00000
1_CP002295_1_Serratia_symbiotica_str__Cinara_cedri__complete_genome_BAC,1762765,43,29.22135,24.39356,4.38586,2.48806,86.00801
1_CP002299_1_Frankia_inefficax_strain_EuI1c_chromosome__complete_genome_BAC,8815781,0,72.34116,0.00000,0.00000,0.00000,0.00000
1_CP002304_1_Halanaerobium_hydrogeniformans_chromosome__complete_genome_BAC,2613117,0,33.14844,0.00000,0.00000,0.00000,0.00000
1_CP002305_1_Leadbetterella_byssophila_DSM_17132__complete_genome_BAC,4059653,0,40.40881,0.00000,0.00000,0.00000,0.00000
1_CP002326_1_Caldicellulosiruptor_kristjanssonii_I77R1B__complete_genome_BAC,2786473,0,36.09304,0.00000,0.00000,0.00000,0.00000
1_CP002329_1_Mycobacterium_sinense_strain_JDM601__complete_genome_BAC,4643668,0,68.39289,0.00000,0.00000,0.00000,0.00000
1_CP002330_1_Caldicellulosiruptor_kronotskyensis_2002__complete_genome_BAC,2843785,0,35.09090,0.00000,0.00000,0.00000,0.00000
1_CP002339_1_Alteromonas_naphthalenivorans_strain_SN2__complete_genome_BAC,4972148,0,43.50320,0.00000,0.00000,0.00000,0.00000
1_CP002343_1_Intrasporangium_calvum_DSM_43043__complete_genome_BAC,4024382,0,70.72754,0.00000,0.00000,0.00000,0.00000
1_CP002344_1_Thermaerobacter_marianensis_DSM_12885__complete_genome_BAC,2844696,0,72.50196,0.00000,0.00000,0.00000,0.00000
1_CP002345_1_Paludibacter_propionicigenes_WB4__complete_genome_BAC,3685504,0,38.85034,0.00000,0.00000,0.00000,0.00000
1_CP002346_1_Riemerella_anatipestifer_DSM_15868__complete_genome_BAC,2155121,0,35.00793,0.00000,0.00000,0.00000,0.00000
1_CP002347_1_Calditerrivibrio_nitroreducens_DSM_19672__complete_genome_BAC,2157835,0,35.74461,0.00000,0.00000,0.00000,0.00000
1_CP002349_1_Marivirga_tractuosa_DSM_4126__complete_genome_BAC,4511574,0,35.50663,0.00000,0.00000,0.00000,0.00000
1_CP002351_1_Pseudothermotoga_thermarum_DSM_5069_chromosome__complete_genome_BAC,2039943,0,40.31626,0.00000,0.00000,0.00000,0.00000
1_CP002352_1_Bacteroides_helcogenes_P_36_108__complete_genome_BAC,3998906,0,44.71100,0.00000,0.00000,0.00000,0.00000
1_CP002353_1_Isosphaera_pallida_ATCC_43644__complete_genome_BAC,5472964,0,62.44702,0.00000,0.00000,0.00000,0.00000
1_CP002355_1_Sulfuricurvum_kujiense_DSM_16994__complete_genome_BAC,2574824,0,44.97771,0.00000,0.00000,0.00000,0.00000
1_CP002360_1_Mahella_australiensis_50_1_BON__complete_genome_BAC,3135972,0,43.44157,0.00000,0.00000,0.00000,0.00000
1_CP002361_1_Oceanithermus_profundus_DSM_14977__complete_genome_BAC,2303940,0,70.04717,0.00000,0.00000,0.00000,0.00000
1_CP002364_1_Desulfobulbus_propionicus_DSM_2032__complete_genome_BAC,3851869,0,58.92319,0.00000,0.00000,0.00000,0.00000
1_CP002377_1_Vibrio_furnissii_NCTC_11218_chromosome_1__complete_sequence_BAC,3294546,0,50.72543,0.00000,0.00000,0.00000,0.00000
1_CP002379_1_Pseudarthrobacter_phenanthrenivorans_Sphe3_chromosome__complete_genome_BAC,4250414,0,65.59265,0.00000,0.00000,0.00000,0.00000
1_CP002382_1_Micavibrio_aeruginosavorus_ARL_13__complete_genome_BAC,2481983,1,54.70766,0.40290,0.10200,0.04109,1.42058
1_CP002390_1_Filifactor_alocis_ATCC_35896__complete_genome_BAC,1931012,0,35.44057,0.00000,0.00000,0.00000,0.00000
1_CP002394_1_Bacillus_cellulosilyticus_DSM_2522__complete_genome_BAC,4681672,12,36.51392,2.56319,1.22396,0.26144,9.03741
1_CP002395_1_Asticcacaulis_excentricus_CB_48_chromosome_1__complete_sequence_BAC,2588221,0,59.17974,0.00000,0.00000,0.00000,0.00000
1_CP002400_1_Ethanoligenens_harbinense_YUAN_3__complete_genome_BAC,3008576,0,55.55044,0.00000,0.00000,0.00000,0.00000
1_CP002403_1_Ruminococcus_albus_7__complete_genome_BAC,3685408,0,44.19412,0.00000,0.00000,0.00000,0.00000
1_CP002428_1_Rickettsia_slovaca_13_B__complete_genome_BAC,1275089,0,32.49497,0.00000,0.00000,0.00000,0.00000
1_CP002431_1_Desulfovibrio_aespoeensis_Aspo_2__complete_genome_BAC,3629109,38,62.56466,10.47089,3.87587,1.06800,36.91876
1_CP002432_1_Desulfurispirillum_indicum_S5__complete_genome_BAC,2928377,0,56.10584,0.00000,0.00000,0.00000,0.00000
1_CP002439_1_Staphylococcus_pseudintermedius_HKU10_03__complete_genome_BAC,2617381,1322,37.52765,505.08524,134.83962,51.51700,1780.85404
1_CP002444_1_Thermovibrio_ammonificans_HB_1__complete_genome_BAC,1682965,0,52.10993,0.00000,0.00000,0.00000,0.00000
1_CP002446_1_Pseudoxanthomonas_suwonensis_11_1__complete_genome_BAC,3419049,32,70.24180,9.35932,3.26389,0.95462,32.99956
1_CP002447_1_Mesorhizobium_ciceri_biovar_biserrulae_WSM1271__complete_genome_BAC,6264489,2,62.69757,0.31926,0.20399,0.03256,1.12566
1_CP002449_1_Alicycliphilus_denitrificans_BC__complete_genome_BAC,4637013,380,68.29717,81.94936,38.75874,8.35856,288.94103
1_CP002452_1_Nitratifractor_salsuginis_DSM_16511__complete_genome_BAC,2101285,0,53.89858,0.00000,0.00000,0.00000,0.00000
1_CP002453_1_Cellulophaga_algicola_DSM_14237__complete_genome_BAC,4888353,0,33.76250,0.00000,0.00000,0.00000,0.00000
1_CP002454_1_Deinococcus_maricopensis_DSM_21211__complete_genome_BAC,3498530,0,69.83831,0.00000,0.00000,0.00000,0.00000
1_CP002455_1_Weeksella_virosa_DSM_16922__complete_genome_BAC,2272954,0,35.91076,0.00000,0.00000,0.00000,0.00000
1_CP002456_1_Taylorella_equigenitalis_MCE9__complete_genome_BAC,1695860,0,37.41397,0.00000,0.00000,0.00000,0.00000
1_CP002461_1_Lactobacillus_sanfranciscensis_TMW_1_1304__complete_genome_BAC,1298316,1081,34.69328,832.61446,110.25842,84.92419,2935.67245
1_CP002466_1_Thermoanaerobacter_brockii_subsp__finnii_Ako_1__complete_genome_BAC,2344824,0,34.49888,0.00000,0.00000,0.00000,0.00000
1_CP002467_1_Terriglobus_saanensis_SP1PR4__complete_genome_BAC,5095226,0,57.33095,0.00000,0.00000,0.00000,0.00000
1_CP002471_1_Streptococcus_parauberis_KCTC_11537__complete_genome_BAC,2143887,0,35.54050,0.00000,0.00000,0.00000,0.00000
1_CP002475_1_Streptomyces_pratensis_ATCC_33331__complete_genome_BAC,7337497,1,71.16332,0.13629,0.10200,0.01390,0.48052
1_CP002480_1_Granulicella_tundricola_MP5ACTX9__complete_genome_BAC,4309153,0,60.51538,0.00000,0.00000,0.00000,0.00000
1_CP002495_1_Enterococcus_phage_EF62phi__complete_genome_BAC,30505,0,32.65125,0.00000,0.00000,0.00000,0.00000
1_CP002512_1_Aerococcus_urinae_ACS_120_V_Col10a__complete_genome_BAC,2080974,23,41.87624,11.05254,2.34592,1.12732,38.96957
1_CP002514_1_Chloracidobacterium_thermophilum_B_chromosome_1__complete_sequence_BAC,2683362,0,61.37636,0.00000,0.00000,0.00000,0.00000
1_CP002521_1_Acidovorax_avenae_subsp__avenae_ATCC_19860__complete_genome_BAC,5482170,20,68.84146,3.64819,2.03993,0.37210,12.86297
1_CP002525_1_Mycoplasma_suis_str__Illinois__complete_genome_BAC,742431,0,31.07095,0.00000,0.00000,0.00000,0.00000
1_CP002530_1_Bacteroides_salanitronis_DSM_18170__complete_genome_BAC,4242803,0,46.64292,0.00000,0.00000,0.00000,0.00000
1_CP002534_1_Cellulophaga_lytica_DSM_7489__complete_genome_BAC,3765936,0,32.10931,0.00000,0.00000,0.00000,0.00000
1_CP002536_1_Deinococcus_proteolyticus_MRP__complete_genome_BAC,2147060,0,66.16875,0.00000,0.00000,0.00000,0.00000
1_CP002541_1_Sphaerochaeta_globosa_str__Buddy__complete_genome_BAC,3316466,0,48.86049,0.00000,0.00000,0.00000,0.00000
1_CP002542_1_Fluviicola_taffensis_DSM_16823__complete_genome_BAC,4633577,0,36.48672,0.00000,0.00000,0.00000,0.00000
1_CP002543_1_Desulfurobacterium_thermolithotrophum_DSM_11699__complete_genome_BAC,1541968,0,34.94340,0.00000,0.00000,0.00000,0.00000
1_CP002544_1_Odoribacter_splanchnicus_DSM_20712__complete_genome_BAC,4392288,0,43.34786,0.00000,0.00000,0.00000,0.00000
1_CP002545_1_Pseudopedobacter_saltans_DSM_12145_chromosome__complete_genome_BAC,4635236,0,36.57769,0.00000,0.00000,0.00000,0.00000
1_CP002546_1_Rubinisphaera_brasiliensis_DSM_5305_chromosome__complete_genome_BAC,6006602,0,56.43865,0.00000,0.00000,0.00000,0.00000
1_CP002547_1_Syntrophobotulus_glycolicus_DSM_8271__complete_genome_BAC,3406739,0,46.33884,0.00000,0.00000,0.00000,0.00000
1_CP002549_1_Chlamydia_psittaci_6BC_chromosome__complete_genome_BAC,1171660,0,39.05372,0.00000,0.00000,0.00000,0.00000
1_CP002557_1_Francisella_cf__novicida_Fx1__complete_genome_BAC,1913619,0,32.53280,0.00000,0.00000,0.00000,0.00000
1_CP002559_1_Lactobacillus_amylovorus_strain_30SC__complete_genome_BAC,2078001,0,38.13990,0.00000,0.00000,0.00000,0.00000
1_CP002568_1_Polymorphum_gilvum_SL003B_26A1__complete_genome_BAC,4649365,4,67.24010,0.86033,0.40799,0.08775,3.03340
1_CP002580_1_Burkholderia_plantarii_strain_PG1_chromosome_1__complete_sequence_BAC,4163767,32,68.38940,7.68534,3.26389,0.78388,27.09735
1_CP002582_1_Clostridium_lentocellum_DSM_5427__complete_genome_BAC,4714237,10,34.32047,2.12123,1.01997,0.21636,7.47915
1_CP002583_1_Marinomonas_mediterranea_MMB_1__complete_genome_BAC,4684316,2,44.11909,0.42696,0.20399,0.04355,1.50538
1_CP002585_1_Pseudomonas_brassicacearum_subsp__brassicacearum_NFM421__complete_genome_BAC,6843248,172,60.79333,25.13426,17.54343,2.56361,88.61958
1_CP002589_1_Prevotella_denticola_F0289__complete_genome_BAC,2937589,0,50.35153,0.00000,0.00000,0.00000,0.00000
1_CP002593_1_Pseudonocardia_dioxanivorans_CB1190__complete_genome_BAC,7096571,0,73.34339,0.00000,0.00000,0.00000,0.00000
1_CP002599_1_Burkholderia_gladioli_BSR3_chromosome_1__complete_sequence_BAC,4413616,27,67.51702,6.11743,2.75391,0.62396,21.56912
1_CP002606_1_Hippea_maritima_DSM_10411__complete_genome_BAC,1694430,0,37.46895,0.00000,0.00000,0.00000,0.00000
1_CP002607_1_Aeromonas_veronii_B565__complete_genome_BAC,4551783,7,58.71591,1.53786,0.71398,0.15686,5.42226
1_CP002608_1_Chlamydophila_pecorum_E58__complete_genome_BAC,1106197,0,41.06852,0.00000,0.00000,0.00000,0.00000
1_CP002623_1_Roseobacter_litoralis_Och_149__complete_genome_BAC,4505211,0,57.20108,0.00000,0.00000,0.00000,0.00000
1_CP002628_1_Coriobacterium_glomerans_PW2__complete_genome_BAC,2115681,0,60.38956,0.00000,0.00000,0.00000,0.00000
1_CP002629_1_Desulfobacca_acetoxidans_DSM_11109__complete_genome_BAC,3282536,0,52.88660,0.00000,0.00000,0.00000,0.00000
1_CP002630_1_Marinithermus_hydrothermalis_DSM_14884__complete_genome_BAC,2269167,0,68.08987,0.00000,0.00000,0.00000,0.00000
1_CP002631_1_Treponema_succinifaciens_DSM_2489__complete_genome_BAC,2731853,0,39.15457,0.00000,0.00000,0.00000,0.00000
1_CP002637_1_Selenomonas_sputigena_ATCC_35185__complete_genome_BAC,2568361,0,57.09868,0.00000,0.00000,0.00000,0.00000
1_CP002638_1_Verrucosispora_maris_AB_18_032__complete_genome_BAC,6673976,1,70.88018,0.14984,0.10200,0.01528,0.52830
1_CP002652_1_Lactobacillus_buchneri_NRRL_B_30929__complete_genome_BAC,2506301,2,44.40709,0.79799,0.20399,0.08139,2.81359
1_CP002659_1_Sphaerochaeta_coccoides_DSM_17374__complete_genome_BAC,2227296,0,50.55422,0.00000,0.00000,0.00000,0.00000
1_CP002665_1_Cellulomonas_gilvus_ATCC_13127_chromosome__complete_genome_BAC,3526441,0,73.84746,0.00000,0.00000,0.00000,0.00000
1_CP002666_1_Cellulomonas_fimi_ATCC_484__complete_genome_BAC,4266344,1,74.75675,0.23439,0.10200,0.02391,0.82643
1_CP002667_1_Gallibacterium_anatis_UMN179__complete_genome_BAC,2687335,1,39.86901,0.37212,0.10200,0.03795,1.31202
1_CP002683_1_Thermodesulfatator_indicus_DSM_15286__complete_genome_BAC,2322224,0,42.42009,0.00000,0.00000,0.00000,0.00000
1_CP002689_1_Porphyromonas_asaccharolytica_DSM_20707__complete_genome_BAC,2186370,0,52.45466,0.00000,0.00000,0.00000,0.00000
1_CP002690_1_Thermodesulfobium_narugense_DSM_14796__complete_genome_BAC,1898865,0,33.86158,0.00000,0.00000,0.00000,0.00000
1_CP002691_1_Haliscomenobacter_hydrossis_DSM_1100__complete_genome_BAC,8371686,0,47.12508,0.00000,0.00000,0.00000,0.00000
1_CP002696_1_Treponema_brennaborense_DSM_12168__complete_genome_BAC,3055580,0,51.46003,0.00000,0.00000,0.00000,0.00000
1_CP002727_1_Pseudomonas_fulva_12_X__complete_genome_BAC,4920769,323,63.52379,65.64013,32.94493,6.69508,231.43717
1_CP002728_1_Tepidanaerobacter_acetatoxydans_Re1__complete_genome_BAC,2759867,0,37.52842,0.00000,0.00000,0.00000,0.00000
1_CP002734_1_Pseudopropionibacterium_propionicum_F0230a_chromosome__complete_genome_BAC,3449360,0,66.06940,0.00000,0.00000,0.00000,0.00000
1_CP002736_1_Desulfotomaculum_nigrificans_CO_1_SRB_chromosome__complete_genome_BAC,2892255,0,46.61959,0.00000,0.00000,0.00000,0.00000
1_CP002738_1_Methylomonas_methanica_MC09__complete_genome_BAC,5051681,0,51.30409,0.00000,0.00000,0.00000,0.00000
1_CP002739_1_Thermoanaerobacterium_xylanolyticum_LX_11__complete_genome_BAC,2534358,0,34.97204,0.00000,0.00000,0.00000,0.00000
1_CP002743_1_Bifidobacterium_breve_ACS_071_V_Sch8b__complete_genome_BAC,2327492,0,58.72414,0.00000,0.00000,0.00000,0.00000
1_CP002745_1_Collimonas_fungivorans_Ter331__complete_genome_BAC,5186898,3,59.55678,0.57838,0.30599,0.05899,2.03928
1_CP002746_1_Borreliella_bissettii_DN127_chromosome__complete_genome_BAC,900755,0,28.69802,0.00000,0.00000,0.00000,0.00000
1_CP002764_1_Lactobacillus_kefiranofaciens_ZW3__complete_genome_BAC,2113023,766,37.68690,362.51432,78.12946,36.97522,1278.17056
1_CP002770_1_Desulfotomaculum_kuznetsovii_DSM_6115__complete_genome_BAC,3601386,0,54.87997,0.00000,0.00000,0.00000,0.00000
1_CP002771_1_Marinomonas_posidonica_IVIA_Po_181__complete_genome_BAC,3899940,0,44.27772,0.00000,0.00000,0.00000,0.00000
1_CP002776_1_Thioalkalimicrobium_cyclicum_ALM1__complete_genome_BAC,1932455,0,46.97062,0.00000,0.00000,0.00000,0.00000
1_CP002780_1_Desulfotomaculum_ruminis_DSM_2154__complete_genome_BAC,3969014,0,47.23470,0.00000,0.00000,0.00000,0.00000
1_CP002786_1_Hoyosella_subflava_DQS3_9A1_chromosome__complete_genome_BAC,4738809,0,62.24807,0.00000,0.00000,0.00000,0.00000
1_CP002790_1_Corynebacterium_ulcerans_809__complete_genome_BAC,2502095,0,53.29661,0.00000,0.00000,0.00000,0.00000
1_CP002798_1_Sphingobium_chlorophenolicum_L_1_chromosome_1__complete_sequence_BAC,3080818,0,63.86898,0.00000,0.00000,0.00000,0.00000
1_CP002801_1_Frankia_symbiont_of_Datisca_glomerata__complete_genome_BAC,5323186,0,70.05614,0.00000,0.00000,0.00000,0.00000
1_CP002808_1_Mycoplasma_haemofelis_Ohio2__complete_genome_BAC,1155937,0,38.80764,0.00000,0.00000,0.00000,0.00000
1_CP002810_1_Isoptericola_variabilis_225__complete_genome_BAC,3307740,0,73.92091,0.00000,0.00000,0.00000,0.00000
1_CP002829_1_Thermodesulfobacterium_geofontis_OPF15__complete_genome_BAC,1634377,0,30.58317,0.00000,0.00000,0.00000,0.00000
1_CP002830_1_Myxococcus_macrosporus_strain_HW_1__complete_genome_BAC,9003593,3,70.63346,0.33320,0.30599,0.03399,1.17481
1_CP002831_1_Saprospira_grandis_str__Lewin__complete_genome_BAC,4345237,1,46.34335,0.23014,0.10200,0.02347,0.81143
1_CP002835_1_Parageobacillus_thermoglucosidasius_C56_YS93_chromosome__complete_genome_BAC,3893306,5,43.93810,1.28425,0.50998,0.13099,4.52809
1_CP002843_1_Streptococcus_parasanguinis_ATCC_15912__complete_genome_BAC,2153652,0,41.71035,0.00000,0.00000,0.00000,0.00000
1_CP002857_1_Corynebacterium_resistens_DSM_45100__complete_genome_BAC,2601311,0,57.08838,0.00000,0.00000,0.00000,0.00000
