species,chr_length,read_count,gc_ref,reads_per_million_ref_bases,reads_per_million_reads_in_experiment,RPMM,bacteria_per_human_cell
1_AM902716_1_Bordetella_petrii_strain_DSM_12804__complete_genome_BAC,5287950,262,65.49398,49.54661,31.52794,5.96222,1283.52464
1_CP016598_1_Leuconostoc_lactis_strain_WiKim40_chromosome__complete_genome_BAC,1737502,85,43.31966,48.92086,10.22853,5.88692,1267.31441
KN848889___organism_Cryptococcus_gattii_CA1873___version_2015_02_17___length_1959555___SO_supercontig,1959555,92,47.95633,46.94932,11.07088,5.64969,1216.24067
1_AP012046_1_Tetragenococcus_halophilus_NBRC_12172_DNA__complete_genome_BAC,2562720,120,36.03267,46.82525,14.44028,5.63475,1213.02667
1_CP017482_1_Pectobacterium_polaris_strain_NIBIO1392_chromosome__complete_genome_BAC,5008416,234,51.98083,46.72132,28.15854,5.62225,1210.33440
1_CP001560_1_Shimwellia_blattae_DSM_4481___NBRC_105725__complete_genome_BAC,4158725,192,56.50522,46.16805,23.10444,5.55566,1196.00173
1_AP013068_1_Pseudomonas_resinovorans_NBRC_106553_DNA__complete_geonome_BAC,6285863,289,65.57082,45.97621,34.77700,5.53257,1191.03192
1_CP007215_3_Kosakonia_sacchari_SP1_chromosome__complete_genome_BAC,4902027,225,53.73717,45.89935,27.07552,5.52333,1189.04096
KN848893___organism_Cryptococcus_gattii_CA1873___version_2015_02_17___length_916003___SO_supercontig,916003,42,47.96184,45.85153,5.05410,5.51755,1187.80207
1_AE016825_1_Chromobacterium_violaceum_ATCC_12472__complete_genome_BAC,4751080,217,64.84668,45.67383,26.11283,5.49619,1183.19861
1_CP010415_1_Azotobacter_chroococcum_NCIMB_8003__complete_genome_BAC,4591803,209,66.28947,45.51592,25.15015,5.47718,1179.10799
1_CP019445_1_Kosakonia_cowanii_strain_888_76_chromosome__complete_genome_BAC,4646998,210,56.28121,45.19045,25.27048,5.43802,1170.67645
1_CP023501_1_Weissella_paramesenteroides_strain_FDAARGOS_414_chromosome__complete_genome_BAC,1947910,88,38.08473,45.17663,10.58954,5.43636,1170.31843
1_CP000412_1_Lactobacillus_delbrueckii_subsp__bulgaricus_ATCC_BAA_365__complete_genome_BAC,1856951,83,49.67692,44.69695,9.98786,5.37863,1157.89224
1_CP021059_1_Macrococcus_canis_strain_KM45013_chromosome__complete_genome_BAC,2363414,104,37.08534,44.00421,12.51491,5.29527,1139.94666
1_AP014680_1_Lactobacillus_hokkaidonensis_DNA__complete_genome_BAC,2277985,100,38.11205,43.89835,12.03356,5.28255,1137.20418
1_AP009385_1_Burkholderia_multivorans_ATCC_17616_DNA__complete_genome__chromosome_1_BAC,3448421,149,66.89722,43.20819,17.93001,5.19948,1119.32544
1_CP003504_1_Enterococcus_hirae_ATCC_9790__complete_genome_BAC,2827741,120,36.92730,42.43672,14.44028,5.10665,1099.34000
1_CP017996_1_Lactobacillus_crustorum_strain_MN047_chromosome__complete_genome_BAC,2261471,94,35.01025,41.56588,11.31155,5.00185,1076.78075
1_CP014067_2_Enterococcus_gallinarum_strain_FDAARGOS_163_chromosome__complete_genome_BAC,3733350,154,42.38992,41.24982,18.53169,4.96382,1068.59288
1_CP008788_1_Klebsiella_oxytoca_KONIH1__complete_genome_BAC,6152190,253,55.90898,41.12357,30.44492,4.94863,1065.32236
1_CP017267_1_Vagococcus_teuberi_strain_DSM_21459_chromosome__complete_genome_BAC,2169060,88,34.12075,40.57057,10.58954,4.88209,1050.99674
1_CP002272_1_Enterobacter_lignolyticus_SCF1__complete_genome_BAC,4814049,193,57.01379,40.09098,23.22478,4.82438,1038.57287
1_CP004345_1_Morganella_morganii_subsp__morganii_KT__complete_genome_BAC,3799539,152,51.13463,40.00484,18.29102,4.81401,1036.34135
KN848890___organism_Cryptococcus_gattii_CA1873___version_2015_02_17___length_1475841___SO_supercontig,1475841,59,48.12008,39.97723,7.09980,4.81068,1035.62612
1_CP012252_1_Klebsiella_quasipneumoniae_strain_HKUOPLA__complete_genome_BAC,5090052,203,58.03578,39.88173,24.42813,4.79919,1033.15207
1_CP001157_1_Azotobacter_vinelandii_DJ__complete_genome_BAC,5365318,212,65.69439,39.51302,25.51116,4.75483,1023.60051
1_CP000896_1_Acholeplasma_laidlawii_PG_8A__complete_genome_BAC,1496992,59,31.92446,39.41242,7.09980,4.74271,1020.99443
KN848891___organism_Cryptococcus_gattii_CA1873___version_2015_02_17___length_1275660___SO_supercontig,1275660,50,48.06364,39.19540,6.01678,4.71660,1015.37234
KN848898___organism_Cryptococcus_gattii_CA1873___version_2015_02_17___length_716393___SO_supercontig,716393,28,47.92908,39.08486,3.36940,4.70328,1012.50873
1_CP018758_1_Pseudomonas_psychrotolerans_strain_PRS08_11306__complete_genome_BAC,5271920,197,64.80454,37.36779,23.70612,4.49668,968.02746
1_FN543093_2_Cronobacter_turicensis_z3032_complete_genome_BAC,4384463,163,57.41434,37.17676,19.61471,4.47369,963.07864
1_CP004856_1_Enterococcus_casseliflavus_EC20__complete_genome_BAC,3427276,127,42.83230,37.05562,15.28263,4.45912,959.94068
1_CP000413_1_Lactobacillus_gasseri_ATCC_33323__complete_genome_BAC,1894360,70,35.25417,36.95179,8.42349,4.44662,957.25090
1_CP003218_1_Klebsiella_michiganensis_strain_KCTC_1686__complete_genome_BAC,5974109,219,56.04450,36.65818,26.35351,4.41129,949.64473
1_CP008747_1_Staphylococcus_hyicus_strain_ATCC_11249__complete_genome_BAC,2472129,90,35.57297,36.40585,10.83021,4.38092,943.10808
1_CP011574_1_Klebsiella_aerogenes_strain_CAV1320_chromosome__complete_genome_BAC,5124987,185,54.99618,36.09763,22.26209,4.34383,935.12349
1_CP000680_1_Pseudomonas_mendocina_ymp__complete_genome_BAC,5072807,182,64.69438,35.87755,21.90109,4.31735,929.42222
KN848892___organism_Cryptococcus_gattii_CA1873___version_2015_02_17___length_1064383___SO_supercontig,1064383,38,47.98149,35.70154,4.57275,4.29615,924.86246
1_CP002824_1_Enterobacter_aerogenes_KCTC_2190__complete_genome_BAC,5280350,186,54.84048,35.22494,22.38243,4.23882,912.51601
1_BX950851_1_Erwinia_carotovora_subsp__atroseptica_SCRI1043__complete_genome_BAC,5064019,178,50.95596,35.14994,21.41974,4.22979,910.57317
KN848895___organism_Cryptococcus_gattii_CA1873___version_2015_02_17___length_809651___SO_supercontig,809651,28,47.98263,34.58284,3.36940,4.16155,895.88233
1_CP014007_1_Kosakonia_oryzae_strain_Ola_51__complete_genome_BAC,5303342,183,54.00692,34.50656,22.02142,4.15237,893.90606
1_CP000514_1_Marinobacter_hydrocarbonoclasticus_VT8_chromosome__complete_genome_BAC,4326849,146,57.26956,33.74279,17.56900,4.06046,874.12044
1_CP000964_1_Klebsiella_variicola_strain_342__complete_genome_BAC,5641239,190,57.28307,33.68054,22.86377,4.05297,872.50773
1_CP000851_1_Shewanella_pealeana_ATCC_700345__complete_genome_BAC,5174581,174,44.65189,33.62592,20.93840,4.04640,871.09276
1_CP002886_1_Enterobacter_ludwigii_strain_EcWSU1__complete_genome_BAC,4734438,159,54.60604,33.58370,19.13337,4.04132,869.99903
1_CP003737_1_Enterobacter_kobei_strain_ENHKU01__complete_genome_BAC,4726582,158,55.05945,33.42798,19.01303,4.02258,865.96499
KN848897___organism_Cryptococcus_gattii_CA1873___version_2015_02_17___length_748593___SO_supercontig,748593,25,48.16502,33.39612,3.00839,4.01873,865.13971
1_CP012266_1_Cronobacter_dublinensis_subsp__dublinensis_LMG_23823__complete_genome_BAC,4431067,146,57.84142,32.94915,17.56900,3.96496,853.56089
1_CP014784_1_Pseudomonas_alcaligenes_strain_NEB_585__complete_genome_BAC,4406305,143,65.51708,32.45353,17.20800,3.90531,840.72166
1_CP015206_1_Pediococcus_acidilactici_strain_ZPA017__complete_genome_BAC,2131361,69,42.09491,32.37370,8.30316,3.89571,838.65345
1_FP236842_1_Erwinia_pyrifoliae_strain_Ep1_96_complete_chromosome_BAC,4026322,130,53.41369,32.28755,15.64363,3.88534,836.42176
1_CP018199_1_Staphylococcus_succinus_strain_14BME20_chromosome__complete_genome_BAC,2745675,88,33.07780,32.05035,10.58954,3.85681,830.27701
1_CP014136_1_Gibbsiella_quercinecans_strain_FRB97__complete_genome_BAC,5548506,174,55.93843,31.35977,20.93840,3.77370,812.38732
1_CR522870_1_Desulfotalea_psychrophila_LSv54_chromosome_BAC,3523383,110,46.80092,31.22002,13.23692,3.75688,808.76707
1_CP015114_1_Staphylococcus_condimenti_strain_DSM_11674__complete_genome_BAC,2659676,83,34.70077,31.20676,9.98786,3.75529,808.42357
1_CP019706_1_Pantoea_alhagi_strain_LTYR_11Z__complete_genome_BAC,4239970,130,53.55671,30.66059,15.64363,3.68956,794.27488
1_CP015839_1_Marinobacterium_aestuarii_strain_ST58_10__complete_genome_BAC,5191608,159,58.79100,30.62634,19.13337,3.68544,793.38745
1_CP012268_1_Cronobacter_muytjensii_ATCC_51329__complete_genome_BAC,4364114,133,57.68848,30.47586,16.00464,3.66733,789.48924
1_CP018016_1_Kosakonia_radicincitans_DSM_16656__complete_genome_BAC,5817639,177,53.97338,30.42471,21.29941,3.66118,788.16416
1_CP009455_1_Pseudomonas_cremoricolorata_strain_ND07__complete_genome_BAC,4780403,145,63.25064,30.33219,17.44867,3.65004,785.76743
1_CP012605_1_Ralstonia_insidiosa_strain_FC1138_chromosome_1__complete_sequence_BAC,3968071,118,63.61740,29.73738,14.19961,3.57847,770.35861
1_CP013990_1_Leclercia_adecarboxylata_strain_USDA_ARS_USMARC_60222__complete_genome_BAC,4803917,140,55.77382,29.14287,16.84699,3.50693,754.95754
1_CP001392_1_Acidovorax_ebreus_TPSY__complete_genome_BAC,3796573,109,66.84608,28.71013,13.11658,3.45485,743.74721
1_CP001790_1_Pectobacterium_parmentieri_WPP163_chromosome__complete_genome_BAC,5063892,145,50.46486,28.63411,17.44867,3.44570,741.77809
1_AE017198_1_Lactobacillus_johnsonii_NCC_533__complete_genome_BAC,1992676,57,34.60343,28.60469,6.85913,3.44217,741.01595
1_CP001685_1_Leptotrichia_buccalis_DSM_1135__complete_genome_BAC,2465610,70,29.63859,28.39054,8.42349,3.41639,735.46823
1_CP026047_1_Raoultella_planticola_strain_FDAARGOS_64_chromosome__complete_genome_BAC,5489763,154,55.79089,28.05223,18.53169,3.37568,726.70412
1_CP016278_1_Diaphorobacter_polyhydroxybutyrativorans_strain_SL_205_chromosome__complete_genome_BAC,4061276,112,66.66696,27.57751,13.47759,3.31856,714.40642
1_CP013987_1_Pseudomonas_oryzihabitans_strain_USDA_ARS_USMARC_56511__complete_genome_BAC,4834356,133,65.13462,27.51140,16.00464,3.31060,712.69369
1_CP007546_1_Enterobacter_asburiae_L1__complete_genome_BAC,4561905,123,56.05667,26.96239,14.80128,3.24454,698.47145
1_CP007511_1_Pseudomonas_balearica_DSM_6083__complete_genome_BAC,4383480,114,64.67083,26.00673,13.71826,3.12954,673.71479
1_CP019041_1_Acinetobacter_junii_strain_65__complete_genome_BAC,3378307,87,38.62685,25.75252,10.46920,3.09895,667.12930
1_CP017460_1_Staphylococcus_nepalensis_strain_JS1_chromosome__complete_genome_BAC,2913597,75,33.12577,25.74135,9.02517,3.09761,666.83993
1_AM295250_1_Staphylococcus_carnosus_subsp__carnosus_TM300_complete_genome_BAC,2566424,66,34.62726,25.71676,7.94215,3.09464,666.20282
1_CP008696_1_Pseudomonas_chlororaphis_strain_PA23__complete_genome_BAC,7122173,183,62.64786,25.69442,22.02142,3.09195,665.62406
1_CP001654_1_Dickeya_paradisiaca_Ech703_chromosome__complete_genome_BAC,4679450,120,55.01066,25.64404,14.44028,3.08589,664.31903
1_CP025225_1_Enterobacter_cancerogenus_strain_CR_Eb1_chromosome__complete_genome_BAC,4796512,121,55.77843,25.22668,14.56061,3.03567,653.50705
1_CP021455_1_Comamonas_serinivorans_strain_DSM_26136__complete_genome_BAC,4522913,113,67.94320,24.98392,13.59793,3.00645,647.21825
1_AE015451_2_Pseudomonas_putida_KT2440_complete_genome_BAC,6181873,147,61.52718,23.77921,17.68934,2.86149,616.00995
1_CP010026_1_Paraburkholderia_fungorum_strain_ATCC_BAA_463_chromosome_1__complete_sequence_BAC,4463161,106,62.07680,23.74999,12.75558,2.85797,615.25290
1_CP001312_1_Rhodobacter_capsulatus_SB_1003__complete_genome_BAC,3738958,88,66.58284,23.53596,10.58954,2.83222,609.70831
1_CP012264_1_Cronobacter_condimenti_1330_strain_LMG_26250__complete_genome_BAC,4347991,102,55.83584,23.45912,12.27424,2.82297,607.71771
1_CP017948_1_Tenericutes_bacterium_MO_XQ_chromosome__complete_genome_BAC,2067902,47,31.56184,22.72837,5.65578,2.73503,588.78751
1_CP024610_1_Lactobacillus_terrae_strain_NIBRBAC000499792_chromosome__complete_genome_BAC,1548794,35,33.07489,22.59829,4.21175,2.71937,585.41759
1_CP000422_1_Pediococcus_pentosaceus_ATCC_25745__complete_genome_BAC,1832387,41,37.34894,22.37515,4.93376,2.69253,579.63714
1_CP004142_1_Raoultella_ornithinolytica_B6__complete_genome_BAC,5398151,117,55.87832,21.67409,14.07927,2.60817,561.47597
1_CP017184_1_Enterobacter_roggenkampii_strain_DSM_16690_chromosome__complete_genome_BAC,4748414,101,56.20441,21.27028,12.15390,2.55957,551.01500
1_CP006721_1_Clostridium_saccharobutylicum_DSM_13864__complete_genome_BAC,5107814,108,28.65821,21.14409,12.99625,2.54439,547.74608
1_CP023536_1_Providencia_alcalifaciens_strain_FDAARGOS_408_chromosome__complete_genome_BAC,3990106,84,41.98196,21.05205,10.10819,2.53331,545.36175
1_CP003360_1_Desulfomonile_tiedjei_DSM_6799__complete_genome_BAC,6500104,136,50.06571,20.92276,16.36565,2.51775,542.01229
CP012823.1_Saccharomycopsis_fibuligera_strain_KPH12_chromosome_1__complete_sequence,4889271,100,38.62325,20.45295,12.03356,2.46122,529.84183
1_CP019044_1_Nitratireductor_basaltis_strain_RR3_28_chromosome__complete_genome_BAC,3357577,66,58.58899,19.65701,7.94215,2.36544,509.22278
1_CP016028_1_Lactobacillus_curvatus_strain_FBA2__complete_genome_BAC,1848756,36,42.08083,19.47251,4.33208,2.34324,504.44315
1_CP009451_1_Cedecea_neteri_strain_SSMD04__complete_genome_BAC,4876443,92,55.09629,18.86622,11.07088,2.27028,488.73698
1_CP022096_2_Staphylococcus_pettenkoferi_strain_FDAARGOS_288_chromosome__complete_genome_BAC,2502360,47,38.91002,18.78227,5.65578,2.26018,486.56216
CP015058.1_Kluyveromyces_marxianus_strain_FIM1_chromosome_5,1351113,25,39.92826,18.50330,3.00839,2.22660,479.33546
1_CP015774_2_Lelliottia_amnigena_strain_ZB04__complete_genome_BAC,4616122,84,54.26423,18.19710,10.10819,2.18976,471.40312
1_CP016043_1_Edwardsiella_hoshinae_strain_ATCC_35051_chromosome__complete_genome_BAC,3811650,69,56.88679,18.10240,8.30316,2.17836,468.94978
1_FP565176_1_Xanthomonas_albilineans_GPE_PC73_complete_genome_BAC,3768695,67,62.98558,17.77801,8.06249,2.13933,460.54651
1_CP009706_1_Hafnia_alvei_FB1__complete_genome_BAC,4712721,83,48.97873,17.61191,9.98786,2.11934,456.24353
1_AP014808_1_Lactobacillus_acetotolerans_DNA__complete_genome__strain__NBRC_13120_BAC,1704859,30,36.71391,17.59675,3.61007,2.11752,455.85088
1_CP001600_2_Edwardsiella_ictaluri_93_146__complete_genome_BAC,3812301,67,57.43201,17.57469,8.06249,2.11486,455.27939
1_FN995097_1_Neisseria_lactamica_020_06_complete_genome_BAC,2220606,39,52.26733,17.56274,4.69309,2.11343,454.96981
1_CP000076_1_Pseudomonas_protegens_Pf_5__complete_genome_BAC,7074893,124,63.31576,17.52677,14.92162,2.10909,454.03805
1_CP007445_1_Gilliamella_apicola_strain_wkB1__complete_genome_BAC,3139412,55,33.60742,17.51922,6.61846,2.10819,453.84224
1_FP236843_1_Erwinia_billingiae_strain_Eb661_complete_chromosome_BAC,5100167,89,55.19009,17.45040,10.70987,2.09991,452.05951
1_CP006978_1_Pseudomonas_monteilii_SB3078__complete_genome_BAC,6000087,104,62.46724,17.33307,12.51491,2.08579,449.02015
1_CP014031_2_Hafnia_paralvei_strain_FDAARGOS_158_chromosome__complete_genome_BAC,4513714,76,48.19253,16.83759,9.14551,2.02616,436.18447
1_CP018420_1_Pseudomonas_veronii_strain_R02_chromosome__complete_genome_BAC,6852809,115,61.06460,16.78144,13.83860,2.01941,434.72980
1_CP002038_1_Dickeya_dadantii_3937__complete_genome_BAC,4922802,82,56.29175,16.65719,9.86752,2.00445,431.51105
1_CP017581_1_Pantoea_stewartii_subsp__stewartii_DC283__complete_genome_BAC,4528215,75,54.18789,16.56280,9.02517,1.99310,429.06590
1_CP013988_1_Aerococcus_urinaeequi_strain_USDA_ARS_USMARC_56713__complete_genome_BAC,2054328,34,39.42353,16.55041,4.09141,1.99161,428.74490
AP014603.1_Kluyveromyces_marxianus_DNA__chromosome_5__complete_genome__strain:_NBRC_1777,1351988,22,39.95953,16.27231,2.64738,1.95814,421.54065
1_CP009781_1_Yersinia_aldovae_670_83__complete_genome_BAC,4471090,72,47.67993,16.10346,8.66417,1.93782,417.16642
1_CP008849_1_Alteromonas_australica_strain_H_17__complete_genome_BAC,4308833,69,44.92627,16.01363,8.30316,1.92701,414.83939
1_CP003026_1_Enterobacter_soli_strain_LF7a__complete_genome_BAC,4812833,77,53.84469,15.99890,9.26584,1.92524,414.45794
CP019493.1_Zygosaccharomyces_parabailii_strain_ATCC_60483_chromosome_4_sequence,1516135,24,42.72016,15.82967,2.88806,1.90488,410.07396
1_AP007255_1_Magnetospirillum_magneticum_AMB_1_DNA__complete_genome_BAC,4967148,78,65.10958,15.70317,9.38618,1.88965,406.79686
1_HE613569_1_Streptococcus_macedonicus_ACA_DC_198_main_chromosome_complete_genome_BAC,2130034,33,37.62431,15.49274,3.97108,1.86433,401.34558
1_CP014699_1_Streptococcus_pantholopis_strain_TA_26__complete_genome_BAC,2241302,34,41.96501,15.16977,4.09141,1.82546,392.97886
1_CR767821_1_Ehrlichia_ruminantium_strain_Welgevonden__complete_genome_BAC,1516355,23,27.47506,15.16790,2.76772,1.82524,392.93053
1_CP017420_1_Delftia_tsuruhatensis_strain_CM13__complete_genome_BAC,7195716,108,66.34824,15.00892,12.99625,1.80611,388.81209
1_CP002449_1_Alicycliphilus_denitrificans_BC__complete_genome_BAC,4637013,68,68.29717,14.66462,8.18282,1.76468,379.89287
1_CP002175_1_Halanaerobium_praevalens_DSM_2228__complete_genome_BAC,2309262,33,30.28047,14.29029,3.97108,1.71963,370.19570
1_CP012647_1_Cutibacterium_acnes_strain_KCOM_1861____ChDC_B594__chromosome__complete_genome_BAC,2522438,36,59.98512,14.27190,4.33208,1.71742,369.71912
1_CP000352_1_Cupriavidus_metallidurans_CH34__complete_genome_BAC,3928089,56,63.83132,14.25629,6.73880,1.71554,369.31492
1_CP012502_1_Bacillus_beveridgei_strain_MLTeJB__complete_genome_BAC,3582268,51,46.06455,14.23678,6.13712,1.71319,368.80952
CP014502.1_Sugiyamaella_lignohabitans_strain_CBS_10342_chromosome_D__complete_sequence,2277569,32,45.92212,14.05006,3.85074,1.69072,363.97244
1_CP042804_1_Pseudomonas_amygdali_pv__tabaci_str__ATCC_11528_chromosome__complete_genome_BAC,6133558,86,58.04524,14.02122,10.34887,1.68725,363.22530
1_CP009747_1_Pseudomonas_parafulva_strain_CRS01_1__complete_genome_BAC,5087619,71,63.47312,13.95544,8.54383,1.67934,361.52134
1_CP002585_1_Pseudomonas_brassicacearum_subsp__brassicacearum_NFM421__complete_genome_BAC,6843248,95,60.79333,13.88229,11.43189,1.67054,359.62631
1_CP018796_1_Lactobacillus_parabuchneri_strain_FAM21731__complete_genome_BAC,2600578,36,43.56997,13.84307,4.33208,1.66582,358.61012
1_CP015243_1_Halotalea_alkalilenta_strain_IHB_B_13600_chromosome__complete_genome_BAC,4387428,60,64.33146,13.67543,7.22014,1.64564,354.26750
1_CP006664_1_Edwardsiella_anguillarum_ET080813_chromosome__complete_genome_BAC,4200387,56,58.71495,13.33210,6.73880,1.60433,345.37323
1_CP015750_1_Pectobacterium_wasabiae_CFBP_3304__complete_genome_BAC,5043228,67,50.54124,13.28514,8.06249,1.59868,344.15675
1_FO681494_1_Xanthomonas_fuscans_subsp__fuscans_str__4834_R__chromosome__complete_genome_BAC,4981995,66,64.82736,13.24769,7.94215,1.59417,343.18672
1_CP010311_1_Geoalkalibacter_subterraneus_strain_Red1__complete_genome_BAC,3475523,46,57.04150,13.23543,5.53544,1.59269,342.86906
1_CP001836_1_Dickeya_zeae_Ech586_chromosome__complete_genome_BAC,4818394,61,53.63315,12.65983,7.34047,1.52343,327.95794
1_CP017638_1_Dickeya_dianthicola_RNS04_9__complete_genome_BAC,4720132,59,55.95415,12.49966,7.09980,1.50415,323.80855
1_CP003697_1_Corynebacterium_halotolerans_YIM_70093___DSM_44683__complete_genome_BAC,3135752,39,68.46113,12.43722,4.69309,1.49664,322.19102
CR382124.1_Kluyveromyces_lactis_strain_NRRL_Y_1140_chromosome_D_complete_sequence,1715506,21,38.94123,12.24126,2.52705,1.47306,317.11465
1_AP012334_1_Scardovia_inopinata_JCM_12537_DNA__complete_genome_BAC,1797862,22,48.62278,12.23677,2.64738,1.47252,316.99840
1_CP003380_1_Methylophaga_frappieri_strain_JAM7__complete_genome_BAC,2697465,33,47.78910,12.23373,3.97108,1.47215,316.91966
1_CP000304_1_Pseudomonas_stutzeri_A1501__complete_genome_BAC,4567418,55,63.89301,12.04181,6.61846,1.44906,311.94785
1_CP016843_1_Carnobacterium_divergens_strain_TMW_2_1579_chromosome__complete_genome_BAC,2666320,32,35.02350,12.00156,3.85074,1.44422,310.90519
1_CP014806_1_Rummeliibacillus_stabekisii_strain_PP9_chromosome__complete_genome_BAC,3412092,40,37.64576,11.72302,4.81343,1.41070,303.68950
1_CT573326_1_Pseudomonas_entomophila_str__L48_chromosome_complete_sequence_BAC,5888780,69,64.17037,11.71720,8.30316,1.41000,303.53867
1_AP011548_1_Lactobacillus_rhamnosus_ATCC_53103_DNA__complete_genome_BAC,3005051,35,46.68492,11.64706,4.21175,1.40156,301.72174
1_CP008714_1_Xanthomonas_translucens_pv__undulosa_strain_Xtu_4699__complete_genome_BAC,4561137,53,68.07833,11.61990,6.37779,1.39829,301.01818
1_CP014137_1_Brenneria_goodwinii_strain_FRB141__complete_genome_BAC,5360730,61,53.06858,11.37905,7.34047,1.36931,294.77874
1_CP017476_1_Hydrogenophaga_crassostreae_strain_LPB0072_chromosome__complete_genome_BAC,4944132,56,61.30839,11.32656,6.73880,1.36299,293.41912
1_CP002727_1_Pseudomonas_fulva_12_X__complete_genome_BAC,4920769,55,63.52379,11.17711,6.61846,1.34501,289.54754
1_CR555306_1_Azoarcus_aromaticum_EbN1_complete_genome_BAC,4296230,48,65.13737,11.17259,5.77611,1.34446,289.43029
1_CP009460_1_Dickeya_fangzhongdai_strain_ND14b_chromosome__complete_genome_BAC,5052868,56,56.85926,11.08281,6.73880,1.33366,287.10461
1_CP002512_1_Aerococcus_urinae_ACS_120_V_Col10a__complete_genome_BAC,2080974,23,41.87624,11.05254,2.76772,1.33001,286.32039
1_CP016442_1_Burkholderia_stabilis_strain_ATCC_BAA_67_chromosome_1__complete_sequence_BAC,3886092,42,66.37130,10.80778,5.05410,1.30056,279.97980
1_CP012621_1_Zobellella_denitrificans_strain_F13_1_chromosome__complete_genome_BAC,4174222,45,63.84139,10.78046,5.41510,1.29727,279.27203
1_FN666575_1_Erwinia_amylovora_ATCC_49946_chromosomal_sequence_BAC,3805874,41,53.59116,10.77283,4.93376,1.29635,279.07451
1_CP009533_1_Pseudomonas_rhizosphaerae_strain_DSM_16299__complete_genome_BAC,4688635,50,62.00023,10.66410,6.01678,1.28327,276.25764
1_CP002431_1_Desulfovibrio_aespoeensis_Aspo_2__complete_genome_BAC,3629109,38,62.56466,10.47089,4.57275,1.26002,271.25248
1_CP021646_1_Pseudoalteromonas_piscicida_strain_DE2_B_chromosome_1__complete_sequence_BAC,4128210,42,43.59327,10.17390,5.05410,1.22428,263.55895
1_CP015583_1_Roseomonas_gilardii_strain_U14_5_chromosome_1__complete_sequence_BAC,4328147,44,70.71567,10.16601,5.29477,1.22333,263.35443
1_CP003056_1_Bacillus_coagulans_36D1__complete_genome_BAC,3552226,36,46.47601,10.13448,4.33208,1.21954,262.53770
1_AM181176_4_Pseudomonas_fluorescens_SBW25_complete_genome_BAC,6722539,68,60.50635,10.11522,8.18282,1.21722,262.03891
1_CP016766_1_Lactobacillus_agilis_strain_La3__complete_genome_BAC,2187209,22,41.56786,10.05848,2.64738,1.21039,260.56883
1_CP015579_1_Tatumella_citrea_strain_DSM_13699_chromosome__complete_genome_BAC,4487466,45,49.71317,10.02792,5.41510,1.20672,259.77731
1_AP012292_1_Selenomonas_ruminantium_subsp__lactilytica_TAM6421_DNA__complete_genome_BAC,3003680,30,50.67099,9.98775,3.61007,1.20188,258.73659
1_CP023392_1_Lactococcus_raffinolactis_strain_WiKim0068_chromosome__complete_genome_BAC,2217417,22,39.90239,9.92144,2.64738,1.19390,257.01885
1_CP018786_1_Chryseobacterium_indologenes_strain_AA5_chromosome__complete_genome_BAC,5314748,52,35.87281,9.78409,6.25745,1.17738,253.46078
1_CP000884_1_Delftia_acidovorans_SPH_1__complete_genome_BAC,6767514,65,66.48953,9.60471,7.82182,1.15579,248.81394
1_CP016534_2_Planococcus_antarcticus_DSM_14505__complete_genome_BAC,3765545,36,43.22656,9.56038,4.33208,1.15045,247.66549
1_CP017707_1_Chromobacterium_vaccinii_strain_21_1_chromosome__complete_genome_BAC,5041230,48,64.28414,9.52149,5.77611,1.14577,246.65788
1_AP008232_1_Sodalis_glossinidius_str__'morsitans'_DNA__complete_genome_BAC,4171146,39,54.69362,9.34994,4.69309,1.12513,242.21390
1_CP016878_1_Xanthomonas_hortorum_strain_B07_007_chromosome__complete_genome_BAC,5175249,48,63.69196,9.27491,5.77611,1.11610,240.27034
1_CP015108_1_Sporosarcina_ureae_strain_S204__complete_genome_BAC,3362333,31,41.50514,9.21980,3.73040,1.10947,238.84251
1_CP018845_1_Herbaspirillum_robiniae_strain_AA6_chromosome__complete_genome_BAC,5445269,50,65.10945,9.18228,6.01678,1.10496,237.87064
1_CP000555_1_Methylibium_petroleiphilum_PM1__complete_genome_BAC,4044195,37,69.23099,9.14890,4.45242,1.10094,237.00601
1_CP000230_1_Rhodospirillum_rubrum_ATCC_11170__complete_genome_BAC,4352825,39,65.46894,8.95971,4.69309,1.07817,232.10482
1_CP001616_1_Tolumonas_auensis_DSM_9187__complete_genome_BAC,3471292,31,49.01305,8.93040,3.73040,1.07464,231.34550
1_AP012551_1_Plautia_stali_symbiont_DNA__complete_genome_BAC,4035456,36,56.95228,8.92092,4.33208,1.07351,231.09988
1_CP020026_1_Rhodocyclaceae_bacterium_strain_Thauera_like_chromosome__complete_genome_BAC,3192379,28,63.78680,8.77089,3.36940,1.05545,227.21328
1_CP015378_1_Fictibacillus_phosphorivorans_strain_G25_29_chromosome__complete_genome_BAC,4230665,37,39.33394,8.74568,4.45242,1.05242,226.56033
1_CP000724_1_Alkaliphilus_metalliredigens_QYMF__complete_genome_BAC,4929566,43,36.81633,8.72287,5.17443,1.04967,225.96942
1_CP001655_1_Dickeya_chrysanthemi_Ech1591_chromosome__complete_genome_BAC,4813854,41,54.51220,8.51709,4.93376,1.02491,220.63864
1_CP017687_1_Pseudomonas_lundensis_strain_AU1044_chromosome__complete_genome_BAC,4814265,41,58.68468,8.51637,4.93376,1.02482,220.61985
