species,chr_length,read_count,gc_ref,reads_per_million_ref_bases,reads_per_million_reads_in_experiment,RPMM,bacteria_per_human_cell
1_AE005176_1_Lactococcus_lactis_subsp__lactis_Il1403__complete_genome_BAC,2365589,2,35.32383,0.84546,0.24067,0.10174,21.90185
1_AE005672_3_Streptococcus_pneumoniae_TIGR4__complete_genome_BAC,2160842,0,39.69108,0.00000,0.00000,0.00000,0.00000
1_AE005673_1_Caulobacter_crescentus_CB15__complete_genome_BAC,4016947,1,67.23526,0.24895,0.12034,0.02996,6.44902
1_AE006468_2_Salmonella_enterica_subsp__enterica_serovar_Typhimurium_str__LT2__complete_genome_BAC,4857450,1046444,52.21415,215430.73012,125924.50864,25923.99910,5580818.69511
1_AE006470_1_Chlorobium_tepidum_TLS__complete_genome_BAC,2154946,0,56.51666,0.00000,0.00000,0.00000,0.00000
1_AE006914_1_Rickettsia_conorii_str__Malish_7__complete_genome_BAC,1268755,0,32.43163,0.00000,0.00000,0.00000,0.00000
1_AE007869_2_Agrobacterium_tumefaciens_str__C58_circular_chromosome__complete_sequence_BAC,2841580,0,59.37265,0.00000,0.00000,0.00000,0.00000
1_AE008691_1_Thermoanaerobacter_tengcongensis_MB4__complete_genome_BAC,2689445,0,37.56673,0.00000,0.00000,0.00000,0.00000
1_AE008692_2_Zymomonas_mobilis_subsp__mobilis_ZM4__complete_genome_BAC,2056363,3,46.31778,1.45889,0.36101,0.17556,37.79309
1_AE008917_1_Brucella_melitensis_bv__1_str__16M_chromosome_I__complete_sequence_BAC,2117144,0,57.15451,0.00000,0.00000,0.00000,0.00000
1_AE008922_1_Xanthomonas_campestris_pv__campestris_str__ATCC_33913__complete_genome_BAC,5076188,4,65.08223,0.78799,0.48134,0.09482,20.41326
1_AE008923_1_Xanthomonas_axonopodis_pv__citri_str__306__complete_genome_BAC,5175554,14,64.78524,2.70503,1.68470,0.32551,70.07479
1_AE009440_1_Chlamydophila_pneumoniae_TW_183__complete_genome_BAC,1225935,0,40.56966,0.00000,0.00000,0.00000,0.00000
1_AE009948_1_Streptococcus_agalactiae_2603V_R__complete_genome_BAC,2160267,2,35.63900,0.92581,0.24067,0.11141,23.98348
1_AE009951_2_Fusobacterium_nucleatum_subsp__nucleatum_ATCC_25586__complete_genome_BAC,2174500,0,27.14642,0.00000,0.00000,0.00000,0.00000
1_AE009952_1_Yersinia_pestis_KIM10+__complete_genome_BAC,4600755,424,47.63327,92.15869,51.02231,11.08999,2387.40741
1_AE013218_1_Buchnera_aphidicola_str__Sg__Schizaphis_graminum___complete_genome_BAC,641454,1,25.32621,1.55897,0.12034,0.18760,40.38568
1_AE013598_1_Xanthomonas_oryzae_pv__oryzae_KACC_10331__complete_genome_BAC,4941439,1,63.70145,0.20237,0.12034,0.02435,5.24248
1_AE014133_2_Streptococcus_mutans_UA159__complete_genome_BAC,2032925,1,36.82305,0.49190,0.12034,0.05919,12.74295
1_AE014184_1_Tropheryma_whipplei_str__Twist__complete_genome_BAC,927303,0,46.32438,0.00000,0.00000,0.00000,0.00000
1_AE014291_4_Brucella_suis_1330_chromosome_I__complete_sequence_BAC,2107794,0,57.21049,0.00000,0.00000,0.00000,0.00000
1_AE014295_3_Bifidobacterium_longum_NCC2705__complete_genome_BAC,2256640,0,60.11975,0.00000,0.00000,0.00000,0.00000
1_AE014299_2_Shewanella_oneidensis_MR_1__complete_genome_BAC,4969811,3,45.95131,0.60364,0.36101,0.07264,15.63766
1_AE015451_2_Pseudomonas_putida_KT2440_complete_genome_BAC,6181873,147,61.52718,23.77921,17.68934,2.86149,616.00995
1_AE015924_1_Porphyromonas_gingivalis_W83__complete_genome_BAC,2343476,0,48.27417,0.00000,0.00000,0.00000,0.00000
1_AE015925_1_Chlamydophila_caviae_GPIC__complete_genome_BAC,1173390,0,39.21634,0.00000,0.00000,0.00000,0.00000
1_AE015927_1_Clostridium_tetani_E88__complete_genome_BAC,2799251,0,28.74670,0.00000,0.00000,0.00000,0.00000
1_AE015928_1_Bacteroides_thetaiotaomicron_VPI_5482__complete_genome_BAC,6260361,0,42.82929,0.00000,0.00000,0.00000,0.00000
1_AE015929_1_Staphylococcus_epidermidis_ATCC_12228__complete_genome_BAC,2499279,246,32.09041,98.42835,29.60257,11.84444,2549.82546
1_AE016822_1_Leifsonia_xyli_subsp__xyli_str__CTCB07__complete_genome_BAC,2584158,0,67.69367,0.00000,0.00000,0.00000,0.00000
1_AE016823_1_Leptospira_interrogans_serovar_Copenhageni_str__Fiocruz_L1_130__chromosome_I__complete_sequence_BAC,4277185,0,35.04299,0.00000,0.00000,0.00000,0.00000
1_AE016825_1_Chromobacterium_violaceum_ATCC_12472__complete_genome_BAC,4751080,217,64.84668,45.67383,26.11283,5.49619,1183.19861
1_AE016827_1_Mannheimia_succiniciproducens_MBEL55E__complete_genome_BAC,2314078,3,42.53255,1.29641,0.36101,0.15600,33.58406
1_AE016828_3_Coxiella_burnetii_RSA_493__complete_genome_BAC,1995488,0,42.65401,0.00000,0.00000,0.00000,0.00000
1_AE016830_1_Enterococcus_faecalis_V583_chromosome__complete_genome_BAC,3218031,639710,37.52399,198789.32142,76979.91237,23921.43929,5149716.38799
1_AE016853_1_Pseudomonas_syringae_pv__tomato_str__DC3000__complete_genome_BAC,6397126,44,58.39594,6.87808,5.29477,0.82768,178.17951
1_AE016877_1_Bacillus_cereus_ATCC_14579__complete_genome_BAC,5411809,6,35.27458,1.10869,0.72201,0.13341,28.72096
1_AE016879_1_Bacillus_anthracis_str__Ames__complete_genome_BAC,5227293,6,35.37046,1.14782,0.72201,0.13812,29.73479
1_AE016958_1_Mycobacterium_avium_subsp__paratuberculosis_str__k10__complete_genome_BAC,4829781,0,69.32266,0.00000,0.00000,0.00000,0.00000
1_AE017125_1_Helicobacter_hepaticus_ATCC_51449__complete_genome_BAC,1799146,0,35.92716,0.00000,0.00000,0.00000,0.00000
1_AE017126_1_Prochlorococcus_marinus_subsp__marinus_str__CCMP1375_complete_genome_BAC,1751080,0,36.43287,0.00000,0.00000,0.00000,0.00000
1_AE017180_2_Geobacter_sulfurreducens_PCA__complete_genome_BAC,3814128,9,60.93857,2.35965,1.08302,0.28395,61.12759
1_AE017196_1_Wolbachia_endosymbiont_of_Drosophila_melanogaster__complete_genome_BAC,1267782,2,35.22985,1.57756,0.24067,0.18984,40.86734
1_AE017197_1_Rickettsia_typhi_str__Wilmington__complete_genome_BAC,1111496,0,28.91469,0.00000,0.00000,0.00000,0.00000
1_AE017198_1_Lactobacillus_johnsonii_NCC_533__complete_genome_BAC,1992676,57,34.60343,28.60469,6.85913,3.44217,741.01595
1_AE017221_1_Thermus_thermophilus_HB27__complete_genome_BAC,1894877,0,69.43954,0.00000,0.00000,0.00000,0.00000
1_AE017223_1_Brucella_abortus_biovar_1_str__9_941_chromosome_I__complete_sequence_BAC,2124241,0,57.15193,0.00000,0.00000,0.00000,0.00000
1_AE017226_1_Treponema_denticola_ATCC_35405__complete_genome_BAC,2843201,0,37.86759,0.00000,0.00000,0.00000,0.00000
1_AE017243_1_Mycoplasma_hyopneumoniae_J__complete_genome_BAC,897405,0,28.51719,0.00000,0.00000,0.00000,0.00000
1_AE017245_1_Mycoplasma_synoviae_53__complete_genome_BAC,799476,0,28.49265,0.00000,0.00000,0.00000,0.00000
1_AE017262_2_Listeria_monocytogenes_str__4b_F2365__complete_genome_BAC,2905187,863018,38.03631,297060.77744,103851.82351,35747.04379,7695477.51804
1_AE017263_1_Mesoplasma_florum_L1_complete_genome_BAC,793224,0,27.01603,0.00000,0.00000,0.00000,0.00000
1_AE017282_2_Methylococcus_capsulatus_str__Bath__complete_genome_BAC,3304561,1,63.59504,0.30261,0.12034,0.03642,7.83929
1_AE017308_1_Mycoplasma_mobile_163K_complete_genome_BAC,777079,0,24.94877,0.00000,0.00000,0.00000,0.00000
1_AE017333_1_Bacillus_licheniformis_DSM_13___ATCC_14580__complete_genome_BAC,4222645,317,46.18074,75.07152,38.14640,9.03377,1944.75755
1_AE017340_1_Idiomarina_loihiensis_L2TR__complete_genome_BAC,2839318,2,47.03370,0.70439,0.24067,0.08476,18.24761
1_AE017354_1_Legionella_pneumophila_subsp__pneumophila_str__Philadelphia_1__complete_genome_BAC,3397754,0,38.26258,0.00000,0.00000,0.00000,0.00000
1_AE017355_1_Bacillus_thuringiensis_serovar_konkukian_str__97_27__complete_genome_BAC,5237682,15,35.39850,2.86386,1.80503,0.34462,74.18952
1_AF222894_1_Ureaplasma_parvum_serovar_3_str__ATCC_700970__complete_genome_BAC,751719,0,25.49613,0.00000,0.00000,0.00000,0.00000
1_AJ749949_2_Francisella_tularensis_subsp__tularensis_SCHU_S4_complete_genome_BAC,1892775,0,32.25525,0.00000,0.00000,0.00000,0.00000
1_AJ938182_1_Staphylococcus_aureus_RF122_complete_genome_BAC,2742531,612745,32.77394,223423.26246,73735.06183,26885.77085,5787868.42249
1_AL009126_3_Bacillus_subtilis_subsp__subtilis_str__168_complete_genome_BAC,4215606,7057,43.50129,1674.01633,849.20861,201.44405,43366.05855
1_AL111168_1_Campylobacter_jejuni_subsp__jejuni_NCTC_11168_complete_genome_BAC,1641481,0,30.54497,0.00000,0.00000,0.00000,0.00000
1_AL445566_1_Mycoplasma_pulmonis_UAB_CTIP__complete_genome_BAC,963879,0,26.63414,0.00000,0.00000,0.00000,0.00000
1_AL591688_1_Sinorhizobium_meliloti_1021_complete_chromosome_BAC,3654135,0,62.73623,0.00000,0.00000,0.00000,0.00000
1_AL592022_1_Listeria_innocua_Clip11262_complete_genome_BAC,3011208,9700,37.43309,3221.29642,1167.25571,387.63702,83448.96425
1_AL645882_2_Streptomyces_coelicolor_A3_2__complete_genome_BAC,8667507,0,72.14022,0.00000,0.00000,0.00000,0.00000
1_AL646052_1_Ralstonia_solanacearum_GMI1000_chromosome_complete_sequence_BAC,3716413,21,67.05496,5.65061,2.52705,0.67997,146.38141
1_AL954747_1_Nitrosomonas_europaea_ATCC_19718__complete_genome_BAC,2812094,0,50.69918,0.00000,0.00000,0.00000,0.00000
1_AM167904_1_Bordetella_avium_197N_complete_genome_BAC,3732255,2,61.58917,0.53587,0.24067,0.06448,13.88188
1_AM180252_1_Lawsonia_intracellularis_PHE_MN1_00_BAC,1457619,0,33.27467,0.00000,0.00000,0.00000,0.00000
1_AM180355_1_Clostridium_difficile_630_complete_genome_BAC,4290252,10,29.05732,2.33087,1.20336,0.28049,60.38202
1_AM180356_2_Clostrididioides_difficile_630_plasmid_pCD630__complete_replicon_BAC,7881,0,27.90255,0.00000,0.00000,0.00000,0.00000
1_AM181176_4_Pseudomonas_fluorescens_SBW25_complete_genome_BAC,6722539,68,60.50635,10.11522,8.18282,1.21722,262.03891
1_AM236080_1_Rhizobium_leguminosarum_bv__viciae_chromosome_complete_genome__strain_3841_BAC,5057142,2,61.09255,0.39548,0.24067,0.04759,10.24508
1_AM260479_1_Ralstonia_eutropha_H16_chromosome_1_BAC,4052032,1,66.48436,0.24679,0.12034,0.02970,6.39319
1_AM260522_1_Helicobacter_acinonychis_str__Sheeba_complete_genome__strain_Sheeba_BAC,1553927,0,38.17432,0.00000,0.00000,0.00000,0.00000
1_AM260525_1_Bartonella_tribocorum_CIP_105476_complete_genome__type_strain_CIP_105476_BAC,2619061,0,38.84898,0.00000,0.00000,0.00000,0.00000
1_AM263198_1_Listeria_welshimeri_serovar_6b_str__SLCC5334_complete_genome_BAC,2814130,3128,36.34450,1111.53358,376.40988,133.75713,28794.71927
1_AM286415_1_Yersinia_enterocolitica_subsp__enterocolitica_8081_complete_genome_BAC,4615899,25,47.26529,5.41606,3.00839,0.65175,140.30524
1_AM286690_1_Alcanivorax_borkumensis_SK2__complete_genome_BAC,3120143,0,54.72391,0.00000,0.00000,0.00000,0.00000
1_AM295250_1_Staphylococcus_carnosus_subsp__carnosus_TM300_complete_genome_BAC,2566424,66,34.62726,25.71676,7.94215,3.09464,666.20282
1_AM398681_2_Flavobacterium_psychrophilum_JIP02_86_complete_genome_BAC,2860382,0,32.52768,0.00000,0.00000,0.00000,0.00000
1_AM408590_1_Mycobacterium_bovis_BCG_Pasteur_1173P2__complete_genome_BAC,4374522,0,65.64768,0.00000,0.00000,0.00000,0.00000
1_AM420293_1_Saccharopolyspora_erythraea_NRRL2338_complete_genome_BAC,8212805,2,71.17302,0.24352,0.24067,0.02930,6.30854
1_AM711867_1_Clavibacter_michiganensis_subsp__michiganensis_NCPPB_382_complete_genome_BAC,3297891,0,72.69180,0.00000,0.00000,0.00000,0.00000
1_AM746676_1_Sorangium_cellulosum_'So_ce_56'_complete_genome_BAC,13033779,0,71.41648,0.00000,0.00000,0.00000,0.00000
1_AM747720_1_Burkholderia_cenocepacia_J2315_chromosome_1__complete_genome_BAC,3870082,0,66.70593,0.00000,0.00000,0.00000,0.00000
1_AM902716_1_Bordetella_petrii_strain_DSM_12804__complete_genome_BAC,5287950,262,65.49398,49.54661,31.52794,5.96222,1283.52464
1_AM942444_1_Corynebacterium_urealyticum_DSM_7109_complete_genome_BAC,2369219,0,64.20198,0.00000,0.00000,0.00000,0.00000
1_AM942759_1_Proteus_mirabilis_strain_HI4320__complete_genome_BAC,4063606,8,38.89244,1.96869,0.96269,0.23690,50.99977
1_AM946015_1_Streptococcus_uberis_0140J_complete_genome_BAC,1852352,0,36.62630,0.00000,0.00000,0.00000,0.00000
1_AP006618_1_Nocardia_farcinica_IFM_10152_DNA__complete_genome_BAC,6021225,2,70.86750,0.33216,0.24067,0.03997,8.60470
1_AP006627_1_Bacillus_clausii_KSM_K16_DNA__complete_genome_BAC,4303871,1,44.74627,0.23235,0.12034,0.02796,6.01909
1_AP006716_1_Staphylococcus_haemolyticus_JCSC1435_DNA__complete_genome_BAC,2685015,1511,32.76654,562.75186,181.82715,67.71925,14578.31063
1_AP006725_1_Klebsiella_pneumoniae_subsp__pneumoniae_NTUH_K2044_DNA__complete_genome_BAC,5248520,265,57.67334,50.49042,31.88894,6.07580,1307.97450
1_AP006840_1_Symbiobacterium_thermophilum_IAM_14863_DNA__complete_genome_BAC,3566135,0,68.68832,0.00000,0.00000,0.00000,0.00000
1_AP006841_1_Bacteroides_fragilis_YCH46_DNA__complete_genome_BAC,5277274,0,43.25768,0.00000,0.00000,0.00000,0.00000
1_AP006861_1_Chlamydia_felis_Fe_C_56_Fe_C_56_DNA__complete_genome_BAC,1166239,0,39.36819,0.00000,0.00000,0.00000,0.00000
1_AP007255_1_Magnetospirillum_magneticum_AMB_1_DNA__complete_genome_BAC,4967148,78,65.10958,15.70317,9.38618,1.88965,406.79686
1_AP007281_1_Lactobacillus_reuteri_JCM_1112_DNA__complete_genome_BAC,2039414,224,38.86985,109.83569,26.95518,13.21712,2845.33715
1_AP008230_1_Desulfitobacterium_hafniense_Y51_DNA__complete_genome_BAC,5727534,26,47.35133,4.53948,3.12873,0.54626,117.59700
1_AP008231_1_Synechococcus_elongatus_PCC_6301_DNA__complete_genome_BAC,2696255,5,55.46770,1.85442,0.60168,0.22315,48.03950
1_AP008232_1_Sodalis_glossinidius_str__'morsitans'_DNA__complete_genome_BAC,4171146,39,54.69362,9.34994,4.69309,1.12513,242.21390
1_AP008934_1_Staphylococcus_saprophyticus_subsp__saprophyticus_ATCC_15305_DNA__complete_genome_BAC,2516575,255,33.23619,101.32799,30.68559,12.19340,2624.94193
1_AP008937_1_Lactobacillus_fermentum_IFO_3956_DNA__complete_genome_BAC,2098685,483480,51.46345,230373.37755,58179.87531,27722.06378,5967913.91648
1_AP008955_1_Brevibacillus_brevis_NBRC_100599_DNA__complete_genome_BAC,6296436,9,47.25809,1.42938,1.08302,0.17201,37.02863
1_AP008957_1_Rhodococcus_erythropolis_PR4_DNA__complete_genome_BAC,6516310,10,62.32192,1.53461,1.20336,0.18467,39.75470
1_AP008971_1_Finegoldia_magna_ATCC_29328_DNA__complete_genome_BAC,1797577,0,32.30834,0.00000,0.00000,0.00000,0.00000
1_AP008981_1_Orientia_tsutsugamushi_str__Ikeda_DNA__complete_genome_BAC,2008987,0,30.50464,0.00000,0.00000,0.00000,0.00000
1_AP009044_1_Corynebacterium_glutamicum_R_DNA__complete_genome_BAC,3314179,0,54.12706,0.00000,0.00000,0.00000,0.00000
1_AP009049_1_Clostridium_kluyveri_NBRC_12016_DNA__complete_genome_BAC,3896121,0,31.98924,0.00000,0.00000,0.00000,0.00000
1_AP009152_1_Kocuria_rhizophila_DC2201_DNA__complete_genome_BAC,2697540,1,71.18551,0.37071,0.12034,0.04461,9.60334
1_AP009153_1_Gemmatimonas_aurantiaca_T_27_DNA__complete_genome_BAC,4636964,0,64.28729,0.00000,0.00000,0.00000,0.00000
1_AP009256_1_Bifidobacterium_adolescentis_ATCC_15703_DNA__complete_genome_BAC,2089645,0,59.18290,0.00000,0.00000,0.00000,0.00000
1_AP009332_1_Lactococcus_garvieae_ATCC_49156_DNA__complete_genome_BAC,1950135,101,38.81935,51.79115,12.15390,6.23234,1341.67042
1_AP009384_1_Azorhizobium_caulinodans_ORS_571_DNA__complete_genome_BAC,5369772,13,67.33813,2.42096,1.56436,0.29133,62.71594
1_AP009385_1_Burkholderia_multivorans_ATCC_17616_DNA__complete_genome__chromosome_1_BAC,3448421,149,66.89722,43.20819,17.93001,5.19948,1119.32544
1_AP009389_1_Pelotomaculum_thermopropionicum_SI_DNA__complete_genome_BAC,3025375,0,52.95398,0.00000,0.00000,0.00000,0.00000
1_AP009484_1_Macrococcus_caseolyticus_JCSC5402_DNA__complete_genome_BAC,2102324,628,36.86687,298.71761,75.57078,35.94631,7738.39835
1_AP009493_1_Streptomyces_griseus_subsp__griseus_NBRC_13350_DNA__complete_genome_BAC,8545929,1,72.25119,0.11701,0.12034,0.01408,3.03131
1_AP009510_1_Uncultured_Termite_group_1_bacterium_phylotype_Rs_D17_DNA__complete_genome_BAC,1125857,0,35.20329,0.00000,0.00000,0.00000,0.00000
1_AP009552_1_Microcystis_aeruginosa_NIES_843_DNA__complete_genome_BAC,5842795,3,42.31438,0.51345,0.36101,0.06179,13.30119
1_AP010803_1_Sphingobium_japonicum_UT26S_DNA__chromosome_1__complete_genome_BAC,3514822,0,64.77087,0.00000,0.00000,0.00000,0.00000
1_AP010904_1_Desulfovibrio_magneticus_RS_1_DNA__complete_genome_BAC,5248049,3,62.77327,0.57164,0.36101,0.06879,14.80858
1_AP010935_1_Streptococcus_dysgalactiae_subsp__equisimilis_GGS_124_DNA__complete_genome_BAC,2106340,3,39.57110,1.42427,0.36101,0.17139,36.89632
1_AP010968_1_Kitasatospora_setae_KM_6054_DNA__complete_genome_BAC,8783278,1,74.22995,0.11385,0.12034,0.01370,2.94940
1_AP010969_1_Streptococcus_intermedius_JTH08_DNA__complete_genome_BAC,1933610,0,37.70273,0.00000,0.00000,0.00000,0.00000
1_AP011112_1_Hydrogenobacter_thermophilus_TK_6_DNA__complete_genome_BAC,1743135,0,43.99663,0.00000,0.00000,0.00000,0.00000
1_AP011115_1_Rhodococcus_opacus_B4_DNA__complete_genome_BAC,7913450,0,67.91556,0.00000,0.00000,0.00000,0.00000
1_AP011121_1_Acetobacter_pasteurianus_IFO_3283_01_DNA__complete_genome_BAC,2907495,0,53.03287,0.00000,0.00000,0.00000,0.00000
1_AP011177_1_Shewanella_violacea_DSS12_DNA__complete_genome_BAC,4962103,0,44.70654,0.00000,0.00000,0.00000,0.00000
1_AP011529_1_Deferribacter_desulfuricans_SSM1_DNA__complete_genome_BAC,2234389,0,31.11273,0.00000,0.00000,0.00000,0.00000
1_AP011533_1_Rickettsia_japonica_YH_DNA__complete_genome_BAC,1283087,0,32.34367,0.00000,0.00000,0.00000,0.00000
1_AP011540_1_Rothia_mucilaginosa_DY_18_DNA__complete_genome_BAC,2264603,1,59.62044,0.44158,0.12034,0.05314,11.43928
1_AP011548_1_Lactobacillus_rhamnosus_ATCC_53103_DNA__complete_genome_BAC,3005051,35,46.68492,11.64706,4.21175,1.40156,301.72174
1_AP012027_1_Erysipelothrix_rhusiopathiae_str__Fujisawa_DNA__complete_genome_BAC,1787941,0,36.54878,0.00000,0.00000,0.00000,0.00000
1_AP012029_1_Anaerolinea_thermophila_UNI_1_DNA__complete_genome_BAC,3532378,0,53.84578,0.00000,0.00000,0.00000,0.00000
1_AP012035_1_Acidiphilium_multivorum_AIU301_DNA__complete_genome_BAC,3749411,0,67.60875,0.00000,0.00000,0.00000,0.00000
1_AP012044_1_Oscillibacter_valericigenes_Sjm18_20_DNA__complete_genome_BAC,4410036,0,53.31509,0.00000,0.00000,0.00000,0.00000
1_AP012046_1_Tetragenococcus_halophilus_NBRC_12172_DNA__complete_genome_BAC,2562720,120,36.03267,46.82525,14.44028,5.63475,1213.02667
1_AP012050_1_Amphibacillus_xylanus_NBRC_15112_DNA__complete_genome_BAC,2569486,2,35.70412,0.77836,0.24067,0.09367,20.16384
1_AP012051_1_Caldisericum_exile_AZM16c01_DNA__complete_genome_BAC,1558103,0,35.36966,0.00000,0.00000,0.00000,0.00000
1_AP012052_1_Microbacterium_testaceum_StLB037_DNA__complete_genome_BAC,3982034,0,70.30550,0.00000,0.00000,0.00000,0.00000
1_AP012054_1_Streptococcus_pasteurianus_ATCC_43144_DNA__complete_genome_BAC,2100077,1660,37.37478,790.44608,199.75716,95.11896,20476.81985
1_AP012057_1_Ilumatobacter_coccineus_YM16_304_DNA__complete_genome_BAC,4830181,0,67.31868,0.00000,0.00000,0.00000,0.00000
1_AP012157_1_Solibacillus_silvestris_StLB046_DNA__complete_genome_BAC,3969327,4,38.59280,1.00773,0.48134,0.12127,26.10556
1_AP012159_1_Komagataeibacter_medellinensis_NBRC_3288_DNA__complete_genome_BAC,3136818,0,60.91720,0.00000,0.00000,0.00000,0.00000
1_AP012204_1_Microlunatus_phosphovorus_NM_1_DNA__complete_genome_BAC,5683123,0,67.29559,0.00000,0.00000,0.00000,0.00000
1_AP012206_1_Bradyrhizobium_japonicum_USDA_6_DNA__complete_genome_BAC,9207384,0,63.67624,0.00000,0.00000,0.00000,0.00000
1_AP012273_1_Thiolapillus_brandeum_DNA__complete_genome_BAC,3129662,0,56.26966,0.00000,0.00000,0.00000,0.00000
1_AP012282_1_Melissococcus_plutonius_DAT561_DNA__complete_genome_BAC,1846178,94,31.44144,50.91595,11.31155,6.12701,1318.99780
1_AP012292_1_Selenomonas_ruminantium_subsp__lactilytica_TAM6421_DNA__complete_genome_BAC,3003680,30,50.67099,9.98775,3.61007,1.20188,258.73659
1_AP012319_1_Actinoplanes_missouriensis_431_DNA__complete_genome_BAC,8773466,1,70.85417,0.11398,0.12034,0.01372,2.95270
1_AP012320_1_Rubrivivax_gelatinosus_IL144_DNA__complete_genome_BAC,5043253,38,71.27454,7.53482,4.57275,0.90671,195.19260
1_AP012325_1_Bifidobacterium_catenulatum_DSM_16992___JCM_1194___LMG_11043_DNA__complete_genome_BAC,2079525,0,56.19553,0.00000,0.00000,0.00000,0.00000
1_AP012330_1_Bifidobacterium_pseudocatenulatum_DSM_20438___JCM_1200___LMG_10505_DNA__complete_genome_BAC,2313752,0,56.37231,0.00000,0.00000,0.00000,0.00000
1_AP012331_1_Bifidobacterium_scardovii_JCM_12489___DSM_13734_DNA__complete_genome_BAC,3158347,0,64.63883,0.00000,0.00000,0.00000,0.00000
1_AP012333_1_Parascardovia_denticolens_DSM_10105___JCM_12538_DNA__complete_genome_BAC,1890857,0,58.31172,0.00000,0.00000,0.00000,0.00000
1_AP012334_1_Scardovia_inopinata_JCM_12537_DNA__complete_genome_BAC,1797862,22,48.62278,12.23677,2.64738,1.47252,316.99840
1_AP012337_1_Caldilinea_aerophila_DSM_14535___NBRC_104270_DNA__complete_genome_BAC,5144873,0,58.76303,0.00000,0.00000,0.00000,0.00000
1_AP012338_1_Phycisphaera_mikurensis_NBRC_102666_DNA__complete_genome_BAC,3803225,0,73.32668,0.00000,0.00000,0.00000,0.00000
1_AP012342_1_Leptospirillum_ferrooxidans_C2_3_DNA__complete_genome_BAC,2559538,0,50.03617,0.00000,0.00000,0.00000,0.00000
1_AP012344_1_Helicobacter_cinaedi_PAGU611_DNA__complete_genome_BAC,2078348,0,38.62991,0.00000,0.00000,0.00000,0.00000
1_AP012547_1_Sulfuritalea_hydrogenivorans_sk43H_DNA__complete_genome_BAC,3802648,0,63.27793,0.00000,0.00000,0.00000,0.00000
1_AP012549_1_Cyanobacterium_endosymbiont_of_Epithemia_turgida_isolate_EtSB_Lake_Yunoko_DNA__complete_genome_BAC,2794318,0,33.40867,0.00000,0.00000,0.00000,0.00000
1_AP012551_1_Plautia_stali_symbiont_DNA__complete_genome_BAC,4035456,36,56.95228,8.92092,4.33208,1.07351,231.09988
1_AP012603_1_Bradyrhizobium_oligotrophicum_S58_DNA__complete_genome_BAC,8264165,1,65.14821,0.12100,0.12034,0.01456,3.13467
1_AP013035_1_Thermosulfidibacter_takaii_ABI70S6_DNA__complete_genome_BAC,1816670,0,43.01002,0.00000,0.00000,0.00000,0.00000
1_AP013036_1_Enterococcus_mundtii_QU_25_DNA__complete_genome_BAC,3022186,206,38.59807,68.16249,24.78914,8.20239,1765.77643
1_AP013066_1_Sulfuricella_denitrificans_skB26_DNA__complete_genome_BAC,3130594,0,56.09735,0.00000,0.00000,0.00000,0.00000
1_AP013068_1_Pseudomonas_resinovorans_NBRC_106553_DNA__complete_geonome_BAC,6285863,289,65.57082,45.97621,34.77700,5.53257,1191.03192
1_AP013105_1_Adlercreutzia_equolifaciens_DSM_19450_DNA__complete_genome_BAC,2862526,0,63.46462,0.00000,0.00000,0.00000,0.00000
1_AP014507_1_Pseudothermotoga_elfii_DSM_9442___NBRC_107921_DNA__complete_genome_BAC,2169860,0,38.71402,0.00000,0.00000,0.00000,0.00000
1_AP014508_1_Pseudothermotoga_hypogea_DSM_11164___NBRC_106472_DNA__complete_genome_BAC,2165165,0,49.45064,0.00000,0.00000,0.00000,0.00000
1_AP014509_1_Thermotoga_caldifontis_AZM44c09_DNA__complete_genome_BAC,2014912,0,51.31473,0.00000,0.00000,0.00000,0.00000
1_AP014510_1_Thermotoga_profunda_AZM34c06_DNA__complete_genome_BAC,2187612,0,38.78812,0.00000,0.00000,0.00000,0.00000
1_AP014564_1_Ichthyobacterium_seriolicida_DNA__complete_sequence_BAC,1921407,0,32.75639,0.00000,0.00000,0.00000,0.00000
1_AP014568_1_Comamonadaceae_bacterium_A1_DNA__complete_genome_BAC,2574013,0,66.06287,0.00000,0.00000,0.00000,0.00000
1_AP014609_1_Blattabacterium_cuenoti_BPAY_DNA__complete_genome__strain__BPAY_BAC,632370,0,26.32506,0.00000,0.00000,0.00000,0.00000
1_AP014612_1_Streptococcus_troglodytae_TKU31_DNA__complete_genome_BAC,2097874,2,37.17065,0.95335,0.24067,0.11472,24.69686
1_AP014630_1_Acinetobacter_guillouiae_DNA__complete_geonome__strain__NBRC_110550_BAC,4648418,1,38.26816,0.21513,0.12034,0.02589,5.57295
1_AP014631_1_Mycoplasma_canadense_DNA__complete_genome__strain__HAZ360_1_BAC,693241,0,24.33971,0.00000,0.00000,0.00000,0.00000
1_AP014633_1_Thioploca_ingrica_DNA__complete_genome_BAC,4810005,0,41.20411,0.00000,0.00000,0.00000,0.00000
1_AP014635_1_Vibrio_tritonius_DNA__chromosome_1__complete_genome__strain__JCM_16456_BAC,3434724,0,43.94734,0.00000,0.00000,0.00000,0.00000
1_AP014638_1_Leptolyngbya_boryana_IAM_M_101_DNA__complete_genome__strain__IAM_M_101_BAC,6176364,9,46.96502,1.45717,1.08302,0.17535,37.74854
1_AP014648_1_Methyloceanibacter_caenitepidi_DNA__complete_genome__strain__Gela4_BAC,3424964,0,62.84931,0.00000,0.00000,0.00000,0.00000
