species,chr_length,read_count,gc_ref,reads_per_million_ref_bases,reads_per_million_reads_in_experiment,RPMM,bacteria_per_human_cell
1_AM902716_1_Bordetella_petrii_strain_DSM_12804__complete_genome_BAC,5287950,265,65.49398,50.11394,31.46596,5.95050,1298.22149
1_CP021920_1_Bacillus_sonorensis_strain_SRCM101395_chromosome__complete_genome_BAC,4832293,240,45.19469,49.66589,28.49747,5.89730,1286.61471
1_CP016598_1_Leuconostoc_lactis_strain_WiKim40_chromosome__complete_genome_BAC,1737502,86,43.31966,49.49640,10.21159,5.87717,1282.22399
KN848889___organism_Cryptococcus_gattii_CA1873___version_2015_02_17___length_1959555___SO_supercontig,1959555,93,47.95633,47.45963,11.04277,5.63534,1229.46068
1_AE016825_1_Chromobacterium_violaceum_ATCC_12472__complete_genome_BAC,4751080,224,64.84668,47.14717,26.59764,5.59823,1221.36631
1_CP001560_1_Shimwellia_blattae_DSM_4481___NBRC_105725__complete_genome_BAC,4158725,196,56.50522,47.12989,23.27293,5.59617,1220.91843
1_CP017482_1_Pectobacterium_polaris_strain_NIBIO1392_chromosome__complete_genome_BAC,5008416,236,51.98083,47.12065,28.02251,5.59508,1220.67914
KN848893___organism_Cryptococcus_gattii_CA1873___version_2015_02_17___length_916003___SO_supercontig,916003,43,47.96184,46.94323,5.10580,5.57399,1216.08307
1_AP013068_1_Pseudomonas_resinovorans_NBRC_106553_DNA__complete_geonome_BAC,6285863,290,65.57082,46.13529,34.43444,5.47808,1195.15313
1_CP007215_3_Kosakonia_sacchari_SP1_chromosome__complete_genome_BAC,4902027,225,53.73717,45.89935,26.71638,5.45007,1189.04096
1_CP010415_1_Azotobacter_chroococcum_NCIMB_8003__complete_genome_BAC,4591803,210,66.28947,45.73370,24.93529,5.43039,1184.74966
1_CP019445_1_Kosakonia_cowanii_strain_888_76_chromosome__complete_genome_BAC,4646998,212,56.28121,45.62083,25.17277,5.41699,1181.82575
1_CP023501_1_Weissella_paramesenteroides_strain_FDAARGOS_414_chromosome__complete_genome_BAC,1947910,88,38.08473,45.17663,10.44907,5.36425,1170.31843
1_CP000412_1_Lactobacillus_delbrueckii_subsp__bulgaricus_ATCC_BAA_365__complete_genome_BAC,1856951,83,49.67692,44.69695,9.85538,5.30729,1157.89224
1_AP014680_1_Lactobacillus_hokkaidonensis_DNA__complete_genome_BAC,2277985,101,38.11205,44.33733,11.99269,5.26460,1148.57622
1_CP021059_1_Macrococcus_canis_strain_KM45013_chromosome__complete_genome_BAC,2363414,104,37.08534,44.00421,12.34890,5.22503,1139.94666
1_AP009385_1_Burkholderia_multivorans_ATCC_17616_DNA__complete_genome__chromosome_1_BAC,3448421,149,66.89722,43.20819,17.69218,5.13051,1119.32544
1_CP003504_1_Enterococcus_hirae_ATCC_9790__complete_genome_BAC,2827741,121,36.92730,42.79036,14.36747,5.08090,1108.50117
1_CP008788_1_Klebsiella_oxytoca_KONIH1__complete_genome_BAC,6152190,258,55.90898,41.93629,30.63478,4.97949,1086.37616
1_CP017996_1_Lactobacillus_crustorum_strain_MN047_chromosome__complete_genome_BAC,2261471,94,35.01025,41.56588,11.16151,4.93551,1076.78075
1_CP004345_1_Morganella_morganii_subsp__morganii_KT__complete_genome_BAC,3799539,157,51.13463,41.32079,18.64210,4.90641,1070.43153
1_CP014067_2_Enterococcus_gallinarum_strain_FDAARGOS_163_chromosome__complete_genome_BAC,3733350,154,42.38992,41.24982,18.28588,4.89798,1068.59288
1_CP017267_1_Vagococcus_teuberi_strain_DSM_21459_chromosome__complete_genome_BAC,2169060,88,34.12075,40.57057,10.44907,4.81732,1050.99674
1_CP002272_1_Enterobacter_lignolyticus_SCF1__complete_genome_BAC,4814049,193,57.01379,40.09098,22.91672,4.76038,1038.57287
1_CP000896_1_Acholeplasma_laidlawii_PG_8A__complete_genome_BAC,1496992,60,31.92446,40.08043,7.12437,4.75912,1038.29942
1_CP012252_1_Klebsiella_quasipneumoniae_strain_HKUOPLA__complete_genome_BAC,5090052,204,58.03578,40.07819,24.22285,4.75886,1038.24149
KN848890___organism_Cryptococcus_gattii_CA1873___version_2015_02_17___length_1475841___SO_supercontig,1475841,59,48.12008,39.97723,7.00563,4.74687,1035.62612
1_CP001157_1_Azotobacter_vinelandii_DJ__complete_genome_BAC,5365318,214,65.69439,39.88579,25.41024,4.73602,1033.25711
KN848891___organism_Cryptococcus_gattii_CA1873___version_2015_02_17___length_1275660___SO_supercontig,1275660,50,48.06364,39.19540,5.93697,4.65404,1015.37234
KN848898___organism_Cryptococcus_gattii_CA1873___version_2015_02_17___length_716393___SO_supercontig,716393,28,47.92908,39.08486,3.32470,4.64089,1012.50873
1_CP018758_1_Pseudomonas_psychrotolerans_strain_PRS08_11306__complete_genome_BAC,5271920,199,64.80454,37.74716,23.62915,4.48208,977.85515
1_CP000413_1_Lactobacillus_gasseri_ATCC_33323__complete_genome_BAC,1894360,71,35.25417,37.47968,8.43050,4.45031,970.92592
1_FN543093_2_Cronobacter_turicensis_z3032_complete_genome_BAC,4384463,164,57.41434,37.40483,19.47327,4.44143,968.98710
1_CP004856_1_Enterococcus_casseliflavus_EC20__complete_genome_BAC,3427276,127,42.83230,37.05562,15.07991,4.39997,959.94068
1_CP003218_1_Klebsiella_michiganensis_strain_KCTC_1686__complete_genome_BAC,5974109,220,56.04450,36.82557,26.12268,4.37265,953.98100
1_CP008747_1_Staphylococcus_hyicus_strain_ATCC_11249__complete_genome_BAC,2472129,90,35.57297,36.40585,10.68655,4.32281,943.10808
1_CP011574_1_Klebsiella_aerogenes_strain_CAV1320_chromosome__complete_genome_BAC,5124987,186,54.99618,36.29275,22.08554,4.30938,940.17821
1_CP000680_1_Pseudomonas_mendocina_ymp__complete_genome_BAC,5072807,182,64.69438,35.87755,21.61058,4.26008,929.42222
KN848892___organism_Cryptococcus_gattii_CA1873___version_2015_02_17___length_1064383___SO_supercontig,1064383,38,47.98149,35.70154,4.51210,4.23917,924.86246
1_BX950851_1_Erwinia_carotovora_subsp__atroseptica_SCRI1043__complete_genome_BAC,5064019,179,50.95596,35.34741,21.25436,4.19713,915.68875
1_CP002824_1_Enterobacter_aerogenes_KCTC_2190__complete_genome_BAC,5280350,186,54.84048,35.22494,22.08554,4.18259,912.51601
1_CP000851_1_Shewanella_pealeana_ATCC_700345__complete_genome_BAC,5174581,180,44.65189,34.78543,21.37310,4.13040,901.13044
1_CP014007_1_Kosakonia_oryzae_strain_Ola_51__complete_genome_BAC,5303342,184,54.00692,34.69512,21.84806,4.11968,898.79079
KN848895___organism_Cryptococcus_gattii_CA1873___version_2015_02_17___length_809651___SO_supercontig,809651,28,47.98263,34.58284,3.32470,4.10634,895.88233
1_CP000514_1_Marinobacter_hydrocarbonoclasticus_VT8_chromosome__complete_genome_BAC,4326849,147,57.26956,33.97391,17.45470,4.03404,880.10757
1_CP000964_1_Klebsiella_variicola_strain_342__complete_genome_BAC,5641239,190,57.28307,33.68054,22.56050,3.99921,872.50773
1_CP002886_1_Enterobacter_ludwigii_strain_EcWSU1__complete_genome_BAC,4734438,159,54.60604,33.58370,18.87957,3.98771,869.99903
1_CP003737_1_Enterobacter_kobei_strain_ENHKU01__complete_genome_BAC,4726582,158,55.05945,33.42798,18.76083,3.96922,865.96499
KN848897___organism_Cryptococcus_gattii_CA1873___version_2015_02_17___length_748593___SO_supercontig,748593,25,48.16502,33.39612,2.96849,3.96542,865.13971
1_CP012266_1_Cronobacter_dublinensis_subsp__dublinensis_LMG_23823__complete_genome_BAC,4431067,146,57.84142,32.94915,17.33596,3.91237,853.56089
1_CR522870_1_Desulfotalea_psychrophila_LSv54_chromosome_BAC,3523383,115,46.80092,32.63911,13.65504,3.87555,845.52921
1_CP014784_1_Pseudomonas_alcaligenes_strain_NEB_585__complete_genome_BAC,4406305,143,65.51708,32.45353,16.97974,3.85351,840.72166
1_CP018199_1_Staphylococcus_succinus_strain_14BME20_chromosome__complete_genome_BAC,2745675,89,33.07780,32.41456,10.56781,3.84889,839.71198
1_CP015206_1_Pediococcus_acidilactici_strain_ZPA017__complete_genome_BAC,2131361,69,42.09491,32.37370,8.19302,3.84403,838.65345
1_FP236842_1_Erwinia_pyrifoliae_strain_Ep1_96_complete_chromosome_BAC,4026322,130,53.41369,32.28755,15.43613,3.83380,836.42176
1_CP014136_1_Gibbsiella_quercinecans_strain_FRB97__complete_genome_BAC,5548506,175,55.93843,31.54000,20.77941,3.74504,817.05621
1_CP015114_1_Staphylococcus_condimenti_strain_DSM_11674__complete_genome_BAC,2659676,83,34.70077,31.20676,9.85538,3.70548,808.42357
1_CP015839_1_Marinobacterium_aestuarii_strain_ST58_10__complete_genome_BAC,5191608,160,58.79100,30.81896,18.99831,3.65943,798.37730
1_CP019706_1_Pantoea_alhagi_strain_LTYR_11Z__complete_genome_BAC,4239970,130,53.55671,30.66059,15.43613,3.64062,794.27488
1_CP012605_1_Ralstonia_insidiosa_strain_FC1138_chromosome_1__complete_sequence_BAC,3968071,121,63.61740,30.49341,14.36747,3.62077,789.94400
1_CP012268_1_Cronobacter_muytjensii_ATCC_51329__complete_genome_BAC,4364114,133,57.68848,30.47586,15.79235,3.61868,789.48924
1_CP018016_1_Kosakonia_radicincitans_DSM_16656__complete_genome_BAC,5817639,177,53.97338,30.42471,21.01688,3.61261,788.16416
1_CP009455_1_Pseudomonas_cremoricolorata_strain_ND07__complete_genome_BAC,4780403,145,63.25064,30.33219,17.21722,3.60162,785.76743
1_CP013990_1_Leclercia_adecarboxylata_strain_USDA_ARS_USMARC_60222__complete_genome_BAC,4803917,140,55.77382,29.14287,16.62352,3.46041,754.95754
1_CP001392_1_Acidovorax_ebreus_TPSY__complete_genome_BAC,3796573,110,66.84608,28.97352,13.06134,3.44030,750.57057
1_CP001790_1_Pectobacterium_parmentieri_WPP163_chromosome__complete_genome_BAC,5063892,145,50.46486,28.63411,17.21722,3.40000,741.77809
1_AE017198_1_Lactobacillus_johnsonii_NCC_533__complete_genome_BAC,1992676,57,34.60343,28.60469,6.76815,3.39651,741.01595
1_CP001685_1_Leptotrichia_buccalis_DSM_1135__complete_genome_BAC,2465610,70,29.63859,28.39054,8.31176,3.37108,735.46823
1_CP026047_1_Raoultella_planticola_strain_FDAARGOS_64_chromosome__complete_genome_BAC,5489763,154,55.79089,28.05223,18.28588,3.33090,726.70412
1_CP016278_1_Diaphorobacter_polyhydroxybutyrativorans_strain_SL_205_chromosome__complete_genome_BAC,4061276,113,66.66696,27.82374,13.41756,3.30378,720.78505
1_CP013987_1_Pseudomonas_oryzihabitans_strain_USDA_ARS_USMARC_56511__complete_genome_BAC,4834356,133,65.13462,27.51140,15.79235,3.26669,712.69369
1_CP007546_1_Enterobacter_asburiae_L1__complete_genome_BAC,4561905,123,56.05667,26.96239,14.60495,3.20150,698.47145
1_CP001654_1_Dickeya_paradisiaca_Ech703_chromosome__complete_genome_BAC,4679450,122,55.01066,26.07144,14.48621,3.09571,675.39102
1_CP007511_1_Pseudomonas_balearica_DSM_6083__complete_genome_BAC,4383480,114,64.67083,26.00673,13.53630,3.08802,673.71479
1_CP008696_1_Pseudomonas_chlororaphis_strain_PA23__complete_genome_BAC,7122173,184,62.64786,25.83482,21.84806,3.06761,669.26135
1_CP019041_1_Acinetobacter_junii_strain_65__complete_genome_BAC,3378307,87,38.62685,25.75252,10.33033,3.05784,667.12930
1_CP017460_1_Staphylococcus_nepalensis_strain_JS1_chromosome__complete_genome_BAC,2913597,75,33.12577,25.74135,8.90546,3.05652,666.83993
1_AM295250_1_Staphylococcus_carnosus_subsp__carnosus_TM300_complete_genome_BAC,2566424,66,34.62726,25.71676,7.83680,3.05359,666.20282
1_CP025225_1_Enterobacter_cancerogenus_strain_CR_Eb1_chromosome__complete_genome_BAC,4796512,122,55.77843,25.43516,14.48621,3.02015,658.90793
1_CP021455_1_Comamonas_serinivorans_strain_DSM_26136__complete_genome_BAC,4522913,115,67.94320,25.42611,13.65504,3.01908,658.67345
1_CP001312_1_Rhodobacter_capsulatus_SB_1003__complete_genome_BAC,3738958,90,66.58284,24.07086,10.68655,2.85816,623.56532
1_AE015451_2_Pseudomonas_putida_KT2440_complete_genome_BAC,6181873,148,61.52718,23.94098,17.57344,2.84274,620.20049
1_CP010026_1_Paraburkholderia_fungorum_strain_ATCC_BAA_463_chromosome_1__complete_sequence_BAC,4463161,106,62.07680,23.74999,12.58638,2.82006,615.25290
1_CP012264_1_Cronobacter_condimenti_1330_strain_LMG_26250__complete_genome_BAC,4347991,102,55.83584,23.45912,12.11143,2.78552,607.71771
1_CP017948_1_Tenericutes_bacterium_MO_XQ_chromosome__complete_genome_BAC,2067902,48,31.56184,23.21195,5.69949,2.75617,601.31490
1_CP024610_1_Lactobacillus_terrae_strain_NIBRBAC000499792_chromosome__complete_genome_BAC,1548794,35,33.07489,22.59829,4.15588,2.68330,585.41759
1_CP000422_1_Pediococcus_pentosaceus_ATCC_25745__complete_genome_BAC,1832387,41,37.34894,22.37515,4.86832,2.65682,579.63714
1_CP023536_1_Providencia_alcalifaciens_strain_FDAARGOS_408_chromosome__complete_genome_BAC,3990106,89,41.98196,22.30515,10.56781,2.64850,577.82376
1_CP006721_1_Clostridium_saccharobutylicum_DSM_13864__complete_genome_BAC,5107814,111,28.65821,21.73143,13.18008,2.58038,562.96125
1_CP004142_1_Raoultella_ornithinolytica_B6__complete_genome_BAC,5398151,117,55.87832,21.67409,13.89252,2.57357,561.47597
1_CP017184_1_Enterobacter_roggenkampii_strain_DSM_16690_chromosome__complete_genome_BAC,4748414,101,56.20441,21.27028,11.99269,2.52562,551.01500
1_CP003360_1_Desulfomonile_tiedjei_DSM_6799__complete_genome_BAC,6500104,137,50.06571,21.07660,16.26731,2.50262,545.99767
CP012823.1_Saccharomycopsis_fibuligera_strain_KPH12_chromosome_1__complete_sequence,4889271,100,38.62325,20.45295,11.87395,2.42857,529.84183
1_CP019044_1_Nitratireductor_basaltis_strain_RR3_28_chromosome__complete_genome_BAC,3357577,66,58.58899,19.65701,7.83680,2.33406,509.22278
1_CP016028_1_Lactobacillus_curvatus_strain_FBA2__complete_genome_BAC,1848756,36,42.08083,19.47251,4.27462,2.31216,504.44315
1_CP009451_1_Cedecea_neteri_strain_SSMD04__complete_genome_BAC,4876443,93,55.09629,19.07129,11.04277,2.26451,494.04934
1_CP022096_2_Staphylococcus_pettenkoferi_strain_FDAARGOS_288_chromosome__complete_genome_BAC,2502360,47,38.91002,18.78227,5.58075,2.23020,486.56216
1_CP016043_1_Edwardsiella_hoshinae_strain_ATCC_35051_chromosome__complete_genome_BAC,3811650,71,56.88679,18.62710,8.43050,2.21177,482.54253
CP015058.1_Kluyveromyces_marxianus_strain_FIM1_chromosome_5,1351113,25,39.92826,18.50330,2.96849,2.19707,479.33546
1_CP015774_2_Lelliottia_amnigena_strain_ZB04__complete_genome_BAC,4616122,84,54.26423,18.19710,9.97411,2.16071,471.40312
1_FP565176_1_Xanthomonas_albilineans_GPE_PC73_complete_genome_BAC,3768695,68,62.98558,18.04336,8.07428,2.14246,467.42034
1_CP009706_1_Hafnia_alvei_FB1__complete_genome_BAC,4712721,84,48.97873,17.82410,9.97411,2.11642,461.74044
1_CP014031_2_Hafnia_paralvei_strain_FDAARGOS_158_chromosome__complete_genome_BAC,4513714,80,48.19253,17.72378,9.49916,2.10451,459.14155
1_CP000076_1_Pseudomonas_protegens_Pf_5__complete_genome_BAC,7074893,125,63.31576,17.66812,14.84243,2.09790,457.69965
1_AP014808_1_Lactobacillus_acetotolerans_DNA__complete_genome__strain__NBRC_13120_BAC,1704859,30,36.71391,17.59675,3.56218,2.08943,455.85088
1_CP001600_2_Edwardsiella_ictaluri_93_146__complete_genome_BAC,3812301,67,57.43201,17.57469,7.95554,2.08681,455.27939
1_FN995097_1_Neisseria_lactamica_020_06_complete_genome_BAC,2220606,39,52.26733,17.56274,4.63084,2.08539,454.96981
1_CP007445_1_Gilliamella_apicola_strain_wkB1__complete_genome_BAC,3139412,55,33.60742,17.51922,6.53067,2.08022,453.84224
1_FP236843_1_Erwinia_billingiae_strain_Eb661_complete_chromosome_BAC,5100167,89,55.19009,17.45040,10.56781,2.07205,452.05951
1_CP006978_1_Pseudomonas_monteilii_SB3078__complete_genome_BAC,6000087,104,62.46724,17.33307,12.34890,2.05812,449.02015
1_CP018420_1_Pseudomonas_veronii_strain_R02_chromosome__complete_genome_BAC,6852809,116,61.06460,16.92736,13.77378,2.00995,438.51006
1_CP002038_1_Dickeya_dadantii_3937__complete_genome_BAC,4922802,82,56.29175,16.65719,9.73664,1.97786,431.51105
1_CP017581_1_Pantoea_stewartii_subsp__stewartii_DC283__complete_genome_BAC,4528215,75,54.18789,16.56280,8.90546,1.96666,429.06590
1_CP013988_1_Aerococcus_urinaeequi_strain_USDA_ARS_USMARC_56713__complete_genome_BAC,2054328,34,39.42353,16.55041,4.03714,1.96519,428.74490
AP014603.1_Kluyveromyces_marxianus_DNA__chromosome_5__complete_genome__strain:_NBRC_1777,1351988,22,39.95953,16.27231,2.61227,1.93217,421.54065
1_CP008849_1_Alteromonas_australica_strain_H_17__complete_genome_BAC,4308833,70,44.92627,16.24571,8.31176,1.92900,420.85156
1_CP003026_1_Enterobacter_soli_strain_LF7a__complete_genome_BAC,4812833,78,53.84469,16.20668,9.26168,1.92437,419.84051
1_AP007255_1_Magnetospirillum_magneticum_AMB_1_DNA__complete_genome_BAC,4967148,80,65.10958,16.10582,9.49916,1.91240,417.22754
1_CP009781_1_Yersinia_aldovae_670_83__complete_genome_BAC,4471090,72,47.67993,16.10346,8.54924,1.91211,417.16642
CP019493.1_Zygosaccharomyces_parabailii_strain_ATCC_60483_chromosome_4_sequence,1516135,24,42.72016,15.82967,2.84975,1.87961,410.07396
1_HE613569_1_Streptococcus_macedonicus_ACA_DC_198_main_chromosome_complete_genome_BAC,2130034,33,37.62431,15.49274,3.91840,1.83960,401.34558
1_CP014699_1_Streptococcus_pantholopis_strain_TA_26__complete_genome_BAC,2241302,34,41.96501,15.16977,4.03714,1.80125,392.97886
1_CR767821_1_Ehrlichia_ruminantium_strain_Welgevonden__complete_genome_BAC,1516355,23,27.47506,15.16790,2.73101,1.80103,392.93053
1_CP017420_1_Delftia_tsuruhatensis_strain_CM13__complete_genome_BAC,7195716,108,66.34824,15.00892,12.82386,1.78215,388.81209
1_CP002449_1_Alicycliphilus_denitrificans_BC__complete_genome_BAC,4637013,69,68.29717,14.88028,8.19302,1.76687,385.47953
CP014502.1_Sugiyamaella_lignohabitans_strain_CBS_10342_chromosome_D__complete_sequence,2277569,33,45.92212,14.48913,3.91840,1.72043,375.34658
1_CP002175_1_Halanaerobium_praevalens_DSM_2228__complete_genome_BAC,2309262,33,30.28047,14.29029,3.91840,1.69682,370.19570
1_CP012647_1_Cutibacterium_acnes_strain_KCOM_1861____ChDC_B594__chromosome__complete_genome_BAC,2522438,36,59.98512,14.27190,4.27462,1.69464,369.71912
1_CP000352_1_Cupriavidus_metallidurans_CH34__complete_genome_BAC,3928089,56,63.83132,14.25629,6.64941,1.69278,369.31492
1_CP012502_1_Bacillus_beveridgei_strain_MLTeJB__complete_genome_BAC,3582268,51,46.06455,14.23678,6.05571,1.69047,368.80952
1_CP002585_1_Pseudomonas_brassicacearum_subsp__brassicacearum_NFM421__complete_genome_BAC,6843248,96,60.79333,14.02842,11.39899,1.66573,363.41185
1_CP042804_1_Pseudomonas_amygdali_pv__tabaci_str__ATCC_11528_chromosome__complete_genome_BAC,6133558,86,58.04524,14.02122,10.21159,1.66487,363.22530
1_CP009747_1_Pseudomonas_parafulva_strain_CRS01_1__complete_genome_BAC,5087619,71,63.47312,13.95544,8.43050,1.65706,361.52134
1_CP015243_1_Halotalea_alkalilenta_strain_IHB_B_13600_chromosome__complete_genome_BAC,4387428,61,64.33146,13.90336,7.24311,1.65088,360.17196
1_CP018796_1_Lactobacillus_parabuchneri_strain_FAM21731__complete_genome_BAC,2600578,36,43.56997,13.84307,4.27462,1.64372,358.61012
1_CP006664_1_Edwardsiella_anguillarum_ET080813_chromosome__complete_genome_BAC,4200387,57,58.71495,13.57017,6.76815,1.61132,351.54061
1_CP015750_1_Pectobacterium_wasabiae_CFBP_3304__complete_genome_BAC,5043228,67,50.54124,13.28514,7.95554,1.57747,344.15675
1_FO681494_1_Xanthomonas_fuscans_subsp__fuscans_str__4834_R__chromosome__complete_genome_BAC,4981995,66,64.82736,13.24769,7.83680,1.57302,343.18672
1_CP010311_1_Geoalkalibacter_subterraneus_strain_Red1__complete_genome_BAC,3475523,46,57.04150,13.23543,5.46202,1.57157,342.86906
1_CP001836_1_Dickeya_zeae_Ech586_chromosome__complete_genome_BAC,4818394,62,53.63315,12.86737,7.36185,1.52786,333.33430
1_CP017638_1_Dickeya_dianthicola_RNS04_9__complete_genome_BAC,4720132,60,55.95415,12.71151,7.12437,1.50936,329.29683
1_CP003697_1_Corynebacterium_halotolerans_YIM_70093___DSM_44683__complete_genome_BAC,3135752,39,68.46113,12.43722,4.63084,1.47679,322.19102
1_CP017476_1_Hydrogenophaga_crassostreae_strain_LPB0072_chromosome__complete_genome_BAC,4944132,61,61.30839,12.33786,7.24311,1.46499,319.61725
CR382124.1_Kluyveromyces_lactis_strain_NRRL_Y_1140_chromosome_D_complete_sequence,1715506,21,38.94123,12.24126,2.49353,1.45352,317.11465
1_AP012334_1_Scardovia_inopinata_JCM_12537_DNA__complete_genome_BAC,1797862,22,48.62278,12.23677,2.61227,1.45299,316.99840
1_CP003380_1_Methylophaga_frappieri_strain_JAM7__complete_genome_BAC,2697465,33,47.78910,12.23373,3.91840,1.45262,316.91966
1_CP000304_1_Pseudomonas_stutzeri_A1501__complete_genome_BAC,4567418,55,63.89301,12.04181,6.53067,1.42984,311.94785
1_CP016843_1_Carnobacterium_divergens_strain_TMW_2_1579_chromosome__complete_genome_BAC,2666320,32,35.02350,12.00156,3.79966,1.42506,310.90519
1_CP014806_1_Rummeliibacillus_stabekisii_strain_PP9_chromosome__complete_genome_BAC,3412092,40,37.64576,11.72302,4.74958,1.39198,303.68950
1_CT573326_1_Pseudomonas_entomophila_str__L48_chromosome_complete_sequence_BAC,5888780,69,64.17037,11.71720,8.19302,1.39129,303.53867
1_AP011548_1_Lactobacillus_rhamnosus_ATCC_53103_DNA__complete_genome_BAC,3005051,35,46.68492,11.64706,4.15588,1.38296,301.72174
1_CP008714_1_Xanthomonas_translucens_pv__undulosa_strain_Xtu_4699__complete_genome_BAC,4561137,53,68.07833,11.61990,6.29319,1.37974,301.01818
1_CP014137_1_Brenneria_goodwinii_strain_FRB141__complete_genome_BAC,5360730,62,53.06858,11.56559,7.36185,1.37329,299.61118
1_CP002727_1_Pseudomonas_fulva_12_X__complete_genome_BAC,4920769,55,63.52379,11.17711,6.53067,1.32716,289.54754
1_CR555306_1_Azoarcus_aromaticum_EbN1_complete_genome_BAC,4296230,48,65.13737,11.17259,5.69949,1.32663,289.43029
1_CP009460_1_Dickeya_fangzhongdai_strain_ND14b_chromosome__complete_genome_BAC,5052868,56,56.85926,11.08281,6.64941,1.31597,287.10461
1_CP016442_1_Burkholderia_stabilis_strain_ATCC_BAA_67_chromosome_1__complete_sequence_BAC,3886092,43,66.37130,11.06511,5.10580,1.31386,286.64598
1_CP002512_1_Aerococcus_urinae_ACS_120_V_Col10a__complete_genome_BAC,2080974,23,41.87624,11.05254,2.73101,1.31237,286.32039
1_CP012621_1_Zobellella_denitrificans_strain_F13_1_chromosome__complete_genome_BAC,4174222,45,63.84139,10.78046,5.34328,1.28006,279.27203
1_FN666575_1_Erwinia_amylovora_ATCC_49946_chromosomal_sequence_BAC,3805874,41,53.59116,10.77283,4.86832,1.27916,279.07451
1_CP009533_1_Pseudomonas_rhizosphaerae_strain_DSM_16299__complete_genome_BAC,4688635,50,62.00023,10.66410,5.93697,1.26625,276.25764
1_CP002431_1_Desulfovibrio_aespoeensis_Aspo_2__complete_genome_BAC,3629109,38,62.56466,10.47089,4.51210,1.24331,271.25248
1_AM181176_4_Pseudomonas_fluorescens_SBW25_complete_genome_BAC,6722539,69,60.50635,10.26398,8.19302,1.21874,265.89242
1_CP021646_1_Pseudoalteromonas_piscicida_strain_DE2_B_chromosome_1__complete_sequence_BAC,4128210,42,43.59327,10.17390,4.98706,1.20804,263.55895
1_CP015583_1_Roseomonas_gilardii_strain_U14_5_chromosome_1__complete_sequence_BAC,4328147,44,70.71567,10.16601,5.22454,1.20711,263.35443
1_CP003056_1_Bacillus_coagulans_36D1__complete_genome_BAC,3552226,36,46.47601,10.13448,4.27462,1.20336,262.53770
1_CP016766_1_Lactobacillus_agilis_strain_La3__complete_genome_BAC,2187209,22,41.56786,10.05848,2.61227,1.19434,260.56883
1_CP015579_1_Tatumella_citrea_strain_DSM_13699_chromosome__complete_genome_BAC,4487466,45,49.71317,10.02792,5.34328,1.19071,259.77731
1_AP012292_1_Selenomonas_ruminantium_subsp__lactilytica_TAM6421_DNA__complete_genome_BAC,3003680,30,50.67099,9.98775,3.56218,1.18594,258.73659
1_CP023392_1_Lactococcus_raffinolactis_strain_WiKim0068_chromosome__complete_genome_BAC,2217417,22,39.90239,9.92144,2.61227,1.17807,257.01885
1_CP018786_1_Chryseobacterium_indologenes_strain_AA5_chromosome__complete_genome_BAC,5314748,52,35.87281,9.78409,6.17445,1.16176,253.46078
1_CP000884_1_Delftia_acidovorans_SPH_1__complete_genome_BAC,6767514,65,66.48953,9.60471,7.71807,1.14046,248.81394
1_CP016534_2_Planococcus_antarcticus_DSM_14505__complete_genome_BAC,3765545,36,43.22656,9.56038,4.27462,1.13519,247.66549
1_CP017707_1_Chromobacterium_vaccinii_strain_21_1_chromosome__complete_genome_BAC,5041230,48,64.28414,9.52149,5.69949,1.13058,246.65788
1_AP008232_1_Sodalis_glossinidius_str__'morsitans'_DNA__complete_genome_BAC,4171146,39,54.69362,9.34994,4.63084,1.11021,242.21390
1_CP016878_1_Xanthomonas_hortorum_strain_B07_007_chromosome__complete_genome_BAC,5175249,48,63.69196,9.27491,5.69949,1.10130,240.27034
1_CP015108_1_Sporosarcina_ureae_strain_S204__complete_genome_BAC,3362333,31,41.50514,9.21980,3.68092,1.09475,238.84251
1_CP000230_1_Rhodospirillum_rubrum_ATCC_11170__complete_genome_BAC,4352825,40,65.46894,9.18945,4.74958,1.09115,238.05623
1_CP018845_1_Herbaspirillum_robiniae_strain_AA6_chromosome__complete_genome_BAC,5445269,50,65.10945,9.18228,5.93697,1.09030,237.87064
1_AP012551_1_Plautia_stali_symbiont_DNA__complete_genome_BAC,4035456,37,56.95228,9.16872,4.39336,1.08869,237.51932
1_CP000555_1_Methylibium_petroleiphilum_PM1__complete_genome_BAC,4044195,37,69.23099,9.14890,4.39336,1.08634,237.00601
1_CP015378_1_Fictibacillus_phosphorivorans_strain_G25_29_chromosome__complete_genome_BAC,4230665,38,39.33394,8.98205,4.51210,1.06652,232.68358
1_CP001616_1_Tolumonas_auensis_DSM_9187__complete_genome_BAC,3471292,31,49.01305,8.93040,3.68092,1.06039,231.34550
1_CP000724_1_Alkaliphilus_metalliredigens_QYMF__complete_genome_BAC,4929566,44,36.81633,8.92573,5.22454,1.05984,231.22453
1_CP020026_1_Rhodocyclaceae_bacterium_strain_Thauera_like_chromosome__complete_genome_BAC,3192379,28,63.78680,8.77089,3.32470,1.04145,227.21328
1_CP001655_1_Dickeya_chrysanthemi_Ech1591_chromosome__complete_genome_BAC,4813854,41,54.51220,8.51709,4.86832,1.01131,220.63864
1_CP017687_1_Pseudomonas_lundensis_strain_AU1044_chromosome__complete_genome_BAC,4814265,41,58.68468,8.51637,4.86832,1.01123,220.61985
